axis,stage,frequency_hz,input_psd,gain,phase_deg,coherence
Yaw,inner,13.671875,0.00965085327719735,1.4357109191986592,-67.97428916780024,0.4221919196464621
Yaw,inner,13.916015625,0.010723246715565482,1.1811416842938185,-67.02716613677612,0.36537157618742244
Yaw,inner,14.16015625,0.010785692163781828,1.1728267118335338,-62.58328848334514,0.4606893804499054
Yaw,inner,14.404296875,0.012937387699467595,1.2463861293561491,-59.63869699605274,0.6087753253685524
Yaw,inner,14.6484375,0.015848528737796724,1.240903546232495,-58.12019261182087,0.6261452072770763
Yaw,inner,14.892578125,0.01905801032538264,1.133222276158663,-62.97067323872272,0.5664080593688116
Yaw,inner,15.13671875,0.01853459627718497,1.1788913444797835,-69.95713854410523,0.5754783736717134
Yaw,inner,15.380859375,0.013471623813266522,1.0518263869060527,-65.70399789132354,0.39605106004473006
Yaw,inner,15.625,0.010467332981158487,0.7424141960119328,-63.93003470199413,0.23032715861669723
Yaw,inner,15.869140625,0.010231743665507121,0.6731157353341756,-37.84432952468868,0.21519639431423496
Yaw,inner,16.11328125,0.011031313888654755,1.0076305224943611,-29.12097760763504,0.4460846129825795
Yaw,inner,16.357421875,0.010510415006884044,1.0472042893446016,-37.40175288261796,0.4421620222910951
Yaw,inner,16.6015625,0.009210719259440435,0.8394741246407552,-50.980870828315915,0.29000877839731015
Yaw,inner,16.845703125,0.0068055266588460195,0.8067267379400965,-52.665890346660504,0.23371476422349166
Yaw,inner,17.08984375,0.005129369957090497,0.9011039357021249,-52.86006936119623,0.2327674378293573
Yaw,inner,17.333984375,0.0038916879639126533,1.0380115758077721,-59.92923495281113,0.24413831025783142
Yaw,inner,17.578125,0.0037157080555676875,1.178362140323424,-69.92347682491953,0.3449876487064197
Yaw,inner,17.822265625,0.003853718538875067,1.066219872172737,-77.83953926005358,0.25530378027780726
Yaw,inner,18.06640625,0.0030165378610186675,1.3634381029186906,-64.66881144153496,0.27080141758454995
Yaw,inner,18.310546875,0.0020996928038770034,2.001414776456389,-63.08419298942666,0.3578946351417244
Yaw,inner,18.5546875,0.0016469684412049445,1.2016878650021585,-92.81636128169744,0.103638272580652
Yaw,inner,18.798828125,0.0026035611824692575,0.2982595785693864,-134.2012762244379,0.011302685939468638
Yaw,inner,19.04296875,0.0034630930871870766,0.16464424334373035,-2.116740581489073,0.004930593730932711
Yaw,inner,19.287109375,0.002803603041888047,0.29992453540383657,-0.026407928611505246,0.013929126308051721
Yaw,inner,19.53125,0.0019287235030793013,0.6303146547774228,-39.02949922949386,0.03604377302896725
Yaw,inner,19.775390625,0.0019102008584048846,1.2083436152233062,-69.75825526585251,0.1242735593633249
Yaw,inner,20.01953125,0.002234221416887097,1.2565278983617447,-92.51283723910564,0.1727945248850555
Yaw,inner,20.263671875,0.0024903535811048776,0.9484221034496382,-100.43964173633174,0.11585954767974739
Yaw,inner,20.5078125,0.002611619040084792,0.6234687950917052,-83.45132752964128,0.07231011959131081
Yaw,inner,20.751953125,0.0016653901502563817,0.9068411522590144,-76.83872652833936,0.08189055996662174
Yaw,inner,20.99609375,0.0014039997163460102,1.088896529085596,-80.4774090219296,0.09369032209312031
Yaw,inner,21.240234375,0.0014764170473781932,0.7064612620910478,-73.66442152775817,0.03958541327639947
Yaw,inner,21.484375,0.0015068467808802106,1.0078874925163737,-129.83306672715813,0.06921274134409759
Yaw,inner,21.728515625,0.0016389114262995498,1.831507867979155,-156.51979635305693,0.20088596945382556
Yaw,inner,21.97265625,0.0013595137481220924,1.627165540993639,-179.37699588306702,0.125511006431765
Yaw,inner,22.216796875,0.001247953068836299,0.5404889491906815,127.58303213967139,0.016344246833327886
Yaw,inner,22.4609375,0.001192018907521977,0.7661566424820258,50.848383328233915,0.029702835418173507
Yaw,inner,22.705078125,0.0010396538135556633,1.3219980767233488,-13.463287419608786,0.07085011608528806
Yaw,inner,22.94921875,0.0011338387876301999,1.9581588992106347,-50.757427969158734,0.18110490562734413
Yaw,inner,23.193359375,0.0011593518732656415,1.4250110055420129,-81.25484436201747,0.08852758763507566
Yaw,inner,23.4375,0.0010090757875049615,1.1300931603660533,-108.7021639911296,0.05993858867706408
Yaw,inner,23.681640625,0.0011549254973251652,0.4440768002420131,-137.73128044268842,0.013930938337859623
Yaw,inner,23.92578125,0.0011695360238379439,1.0269501908639707,-88.85751570578329,0.07626625802834067
Yaw,inner,24.169921875,0.0010750901955040313,0.8791271634720093,-85.34367229528719,0.06273012337707473
Yaw,inner,24.4140625,0.0009916748696001223,0.6534958930453848,-171.52009495377152,0.03503781024136249
Yaw,inner,24.658203125,0.0012416156867016642,0.41580259352547927,151.78277282563562,0.016915306417508186
Yaw,inner,24.90234375,0.0010919339163801018,0.7907412614352127,-111.94576631398803,0.044661667419105905
Yaw,inner,25.146484375,0.0008952217337155091,0.45732916935781426,-161.07663758128086,0.013971968352866803
Yaw,inner,25.390625,0.001062334964512103,0.06753583302627976,-10.07457827716764,0.0003837437302420814
Yaw,inner,25.634765625,0.0011218038232076748,1.0303585765923657,-18.560341617576395,0.07922389467624838
Yaw,inner,25.87890625,0.0008403659583212243,0.9999379264048448,-10.126005251694899,0.04463555694841775
Yaw,inner,26.123046875,0.0006904336278428697,0.4283600406903753,-85.87457346671678,0.006270835316582165
Yaw,inner,26.3671875,0.0006110390299923084,0.7026603226214213,-91.22874501243588,0.020175772730268923
Yaw,inner,26.611328125,0.0008371247991382666,0.11916074822584485,-83.59783808015999,0.0007124651965206164
Yaw,inner,26.85546875,0.001109078064821621,0.21809028365421798,-84.6945805384623,0.0030075130814460863
Yaw,inner,27.099609375,0.0009693323780798847,0.511261732044274,-68.42530991743422,0.013727717548631137
Yaw,inner,27.34375,0.0007221940316436125,0.8162258674669687,-47.73538313098998,0.028904876593252204
Yaw,inner,27.587890625,0.0006941126929278535,0.6926475516960977,-19.223625793002206,0.023831383033739346
Yaw,inner,27.83203125,0.0006130887603349076,0.5207621026829021,61.580383501865256,0.013793398842867455
Yaw,inner,28.076171875,0.0006120592144271687,0.42328414016586974,28.129596483390028,0.00878716962875775
Yaw,inner,28.3203125,0.0006682367525407988,0.27205978190868546,147.88744747876572,0.0044092121134913015
Yaw,inner,28.564453125,0.0005532519219946555,0.6180202943176637,172.78310514130038,0.018104428615938688
Yaw,inner,28.80859375,0.000574222413443524,0.29584495447115394,-119.01866277018043,0.0030366261191246235
Yaw,inner,29.052734375,0.0006191167546382235,0.784671154457648,-49.85779064627261,0.020874198751150642
Yaw,inner,29.296875,0.00047322609543020826,0.668275538327528,27.844679115769605,0.012597858897363062
Yaw,inner,29.541015625,0.00045186942624933783,0.15928325677292762,9.574552828627967,0.0006979920757185159
Yaw,inner,29.78515625,0.0005410176491724985,0.5459577937909129,149.1545190573751,0.009650131857581908
Yaw,rc_to_gyro,0.732421875,295.90118204573366,1.0194946321261347,-5.283517000202021,0.9977547748707121
Yaw,rc_to_gyro,0.9765625,186.25384358893913,1.010903738249428,-6.523091871493239,0.9950583048441457
Yaw,rc_to_gyro,1.220703125,131.42832724348727,1.0221218736859283,-7.398675618267915,0.9942444472025568
Yaw,rc_to_gyro,1.46484375,93.43791428438955,1.0330471915477004,-8.731431657436625,0.9943117200424848
Yaw,rc_to_gyro,1.708984375,55.91706196087259,1.0535890692572454,-12.385621900866484,0.9897928641491641
Yaw,rc_to_gyro,1.953125,32.40313307143202,1.062912239272845,-16.9881765431221,0.9889539415509199
Yaw,rc_to_gyro,2.197265625,19.41772565098499,1.019845830502794,-20.870575095291166,0.9831412157033961
Yaw,rc_to_gyro,2.44140625,12.701644722294848,0.9688272151429718,-21.573364945481874,0.9743044899179608
Yaw,rc_to_gyro,2.685546875,8.72457253968923,0.9387708108472894,-18.661240543883086,0.9649980805703038
Yaw,rc_to_gyro,2.9296875,6.657353343324836,0.9237887105567247,-19.42537040947677,0.958190505358819
Yaw,rc_to_gyro,3.173828125,4.381578037659531,0.9534100102413896,-22.369197620589524,0.9455307416075152
Yaw,rc_to_gyro,3.41796875,2.1763416326420417,1.0783289842512307,-25.3126321635848,0.9291538805504048
Yaw,rc_to_gyro,3.662109375,1.8622620019804332,1.1031261518066335,-30.11477965481576,0.9325775112798604
Yaw,rc_to_gyro,3.90625,1.8374337866561994,1.0743396856451373,-34.95804879704383,0.9299208059897822
Yaw,rc_to_gyro,4.150390625,1.6390424141771258,1.0414728527958894,-37.45720251729959,0.9194982815668877
Yaw,rc_to_gyro,4.39453125,1.4418647041252892,1.0232393771897952,-39.57166435914706,0.9110800429971678
Yaw,rc_to_gyro,4.638671875,1.1351613374526133,1.0655222438390979,-43.00020349427827,0.9156534552095826
Yaw,rc_to_gyro,4.8828125,0.8012359827669819,1.1221075291095202,-43.269612614128086,0.9022253377421747
Yaw,rc_to_gyro,5.126953125,0.51743180710963,1.0965902157269438,-44.59265295588365,0.8430448715849731
Yaw,rc_to_gyro,5.37109375,0.3854623860540482,1.021388277147104,-45.352270526149795,0.8032386875644102
Yaw,rc_to_gyro,5.615234375,0.3920085305540634,1.00217907478056,-44.28293898803298,0.8042601409089812
Yaw,rc_to_gyro,5.859375,0.4220539625188435,1.009905402267391,-42.87498121573228,0.8160307195951613
Yaw,rc_to_gyro,6.103515625,0.44217736835728016,1.1160629424587019,-47.42396973777824,0.8709890004011871
Yaw,rc_to_gyro,6.34765625,0.3638029619427373,1.1061065244809785,-54.95170188483507,0.8364830803477679
Yaw,rc_to_gyro,6.591796875,0.2705710392730603,1.1309639822042066,-60.59482210385281,0.7963210157775968
Yaw,rc_to_gyro,6.8359375,0.30263980425279213,0.9022380803608182,-62.76112949204281,0.7433465629455583
Yaw,rc_to_gyro,7.080078125,0.4393469854010863,0.8753962081051934,-63.673818584074496,0.8353248480510201
Yaw,rc_to_gyro,7.32421875,0.42139046712824885,0.9073338591548397,-58.18051376319364,0.8151971804782878
Yaw,rc_to_gyro,7.568359375,0.2100411219635893,0.8910877405052896,-52.8520473521819,0.7189280674898857
Yaw,rc_to_gyro,7.8125,0.08475499852870123,1.0674255024778458,-57.67168133979015,0.5907668633213422
Yaw,rc_to_gyro,8.056640625,0.0680407392547879,1.172101816905643,-68.76847194923033,0.5972294889893451
Yaw,rc_to_gyro,8.30078125,0.07441185764896179,1.1266699033903964,-77.66182205553855,0.6250110979771291
Yaw,rc_to_gyro,8.544921875,0.08517510262856633,1.0535416237329411,-79.56985258862602,0.7382368408056841
Yaw,rc_to_gyro,8.7890625,0.08455355794982579,0.9688881568914173,-76.70801933501039,0.7012118763428193
Yaw,rc_to_gyro,9.033203125,0.06854878670388914,1.0253114058666142,-74.61347658378651,0.6922139753606774
Yaw,rc_to_gyro,9.27734375,0.057776639378921316,1.0166670398059023,-76.62746141818437,0.6823814212047454
Yaw,rc_to_gyro,9.521484375,0.043088786235421936,1.1409699269823248,-75.61673074414016,0.7054707774893272
Yaw,rc_to_gyro,9.765625,0.03111455344572546,1.1115168907105202,-75.6507390649483,0.5473402734532599
Yaw,rc_to_gyro,10.009765625,0.028702490310162504,1.043000124487224,-75.399245325843,0.5341533462808601
Yaw,rc_to_gyro,10.25390625,0.02993306412326001,0.7949022795559455,-84.48231331391783,0.3825021616703359
Yaw,rc_to_gyro,10.498046875,0.027699987789021753,0.906832032159441,-93.43219360582867,0.4254320346185826
Yaw,rc_to_gyro,10.7421875,0.024728342131558338,1.0327076476944126,-102.8577634339193,0.43786873404016774
Yaw,rc_to_gyro,10.986328125,0.025182096302212565,0.8965509145791858,-102.33841572801825,0.40627230250539914
Yaw,rc_to_gyro,11.23046875,0.029537353524307544,0.9873236463184116,-84.22393376484565,0.4980124990811668
Yaw,rc_to_gyro,11.474609375,0.03370862188770258,1.2042281007073206,-79.60301813993823,0.6564409378561796
Yaw,rc_to_gyro,11.71875,0.028404464344267504,1.3435479210030035,-80.40016651960988,0.6638163924292894
Yaw,rc_to_gyro,11.962890625,0.021299046597858282,1.1571504962274302,-101.68338569369067,0.47072393241601546
Yaw,rc_to_gyro,12.20703125,0.019523450526200976,1.204249681838013,-121.80897820156427,0.5355340903304833
Yaw,rc_to_gyro,12.451171875,0.022037611358019304,1.0790929417347843,-122.81470594691362,0.4940704479515093
Yaw,rc_to_gyro,12.6953125,0.03048756772282962,0.9172876904456752,-140.99005214693184,0.5132252878386818
Yaw,rc_to_gyro,12.939453125,0.03155560013758793,0.841669468320433,-141.01701744171208,0.46374780262021115
Yaw,rc_to_gyro,13.18359375,0.02080380745607617,0.8039094321865178,-120.82844508897968,0.33619775736124374
Yaw,rc_to_gyro,13.427734375,0.015464150062501309,0.9986514966390849,-137.35671836679293,0.3694373921619088
Yaw,rc_to_gyro,13.671875,0.016427492680383845,1.1005942768057442,-138.2436575209055,0.42231448715644665
Yaw,rc_to_gyro,13.916015625,0.01791802671386095,0.9567482256932163,-136.80215085996983,0.4005806601164844
Yaw,rc_to_gyro,14.16015625,0.018680966880408215,0.92839936082109,-136.5960609289131,0.4999902079542313
Yaw,rc_to_gyro,14.404296875,0.023219834325010107,0.9476727578420452,-139.1049164816208,0.631656753024508
Yaw,rc_to_gyro,14.6484375,0.03032395625054998,0.9169702267117088,-140.57631523137874,0.654193746661542
Yaw,rc_to_gyro,14.892578125,0.03739380023350685,0.8278649190098418,-143.94904442183113,0.5931167967713973
Yaw,rc_to_gyro,15.13671875,0.034436426847517305,0.8752568720270631,-150.917628022667,0.5893692319662245
Yaw,rc_to_gyro,15.380859375,0.026479543789323254,0.7642145679952288,-149.75184821255453,0.41094550345856146
Yaw,rc_to_gyro,15.625,0.02120120157979172,0.5167695489623382,-146.9277180543954,0.22603249525909586
Yaw,rc_to_gyro,15.869140625,0.02094020033635362,0.4829328268685531,-117.3066124308303,0.2267044992381158
Yaw,rc_to_gyro,16.11328125,0.0246554987229293,0.6894916674056942,-113.80959910723128,0.46683048415944195
Yaw,rc_to_gyro,16.357421875,0.02298983861890652,0.7212799550328501,-122.61773498604806,0.45882005964231576
Yaw,rc_to_gyro,16.6015625,0.017709156311230653,0.6119077753112394,-136.6427752904475,0.29625984049050547
Yaw,rc_to_gyro,16.845703125,0.01357541286767861,0.6249801636591672,-140.27118523769042,0.27980599789864974
Yaw,rc_to_gyro,17.08984375,0.010801757207344054,0.7127879768948086,-145.1216474939403,0.30670691784442927
Yaw,rc_to_gyro,17.333984375,0.009611829608004314,0.7545526818128875,-154.9923999397983,0.3186241772274045
Yaw,rc_to_gyro,17.578125,0.009407784003556758,0.7400169017723184,-160.69206147275438,0.34448872904609346
Yaw,rc_to_gyro,17.822265625,0.00852261640501864,0.8349152920221353,-168.73193379103228,0.3462114928728165
Yaw,rc_to_gyro,18.06640625,0.006422087880491777,1.1434928224839798,-161.1242401441165,0.40552200880738526
Yaw,rc_to_gyro,18.310546875,0.0042566021915884725,1.5026321750758334,-158.7412121603102,0.40897207686636095
Yaw,rc_to_gyro,18.5546875,0.003354575042205458,0.8717797872043689,178.55291940025216,0.11109707873346106
Yaw,rc_to_gyro,18.798828125,0.006186168242477314,0.07349101142886583,101.25115072598598,0.0016304791468813732
Yaw,rc_to_gyro,19.04296875,0.009759215976036777,0.11337544174146828,-142.07569762389312,0.006588626160007227
Yaw,rc_to_gyro,19.287109375,0.007844758295076299,0.26583540230206354,-122.87561077279653,0.030618828181317077
Yaw,rc_to_gyro,19.53125,0.005573098606450814,0.5006916765625095,-152.4552916839768,0.06571778771598726
Yaw,rc_to_gyro,19.775390625,0.004112328159547312,0.9188865492887005,-171.94853588053158,0.15471426213529102
Yaw,rc_to_gyro,20.01953125,0.005166003732640237,0.9337781731400155,164.8224342100391,0.2206488395500063
Yaw,rc_to_gyro,20.263671875,0.006392184313024231,0.7000996338123475,152.51794668249508,0.16204531231047634
Yaw,rc_to_gyro,20.5078125,0.00695511811662535,0.4661827391869456,155.08355679314909,0.10766553400825363
Yaw,rc_to_gyro,20.751953125,0.00508872011475325,0.7196915205184173,-176.77892590990695,0.15760019313453083
Yaw,rc_to_gyro,20.99609375,0.0034434779133531803,1.0146451833949408,174.7710256935711,0.19951712720762543
Yaw,rc_to_gyro,21.240234375,0.0034614116016539833,0.5811159231829318,168.78563595847112,0.06279545665149992
Yaw,rc_to_gyro,21.484375,0.004358968355346872,0.9195623797229644,121.3168155858805,0.16666290667485967
Yaw,rc_to_gyro,21.728515625,0.004659847571472773,1.2707265886904686,90.67698315283758,0.27494921864885447
Yaw,rc_to_gyro,21.97265625,0.004365925425524417,0.9686734576872108,60.1704671625274,0.14284526347786197
Yaw,rc_to_gyro,22.216796875,0.0037434933091589915,0.5345077349107766,26.402328399034086,0.0479488362830788
Yaw,rc_to_gyro,22.4609375,0.0027151287720728863,0.23089899551481494,-155.55603640040385,0.006144890402876145
Yaw,rc_to_gyro,22.705078125,0.0031067965762113605,0.9010514576592112,179.80845437968026,0.09835629788255633
Yaw,rc_to_gyro,22.94921875,0.004075856639701111,1.1163963987550785,175.8636262884027,0.2116112716645097
Yaw,rc_to_gyro,23.193359375,0.003889291570299511,0.7123581065040456,160.67099321831154,0.07421542331111143
Yaw,rc_to_gyro,23.4375,0.003161612790820227,0.6755137203811962,130.49441849130298,0.0671013508230181
Yaw,rc_to_gyro,23.681640625,0.0029762921101135357,0.40302601975344066,113.42975741009118,0.029570042895695408
Yaw,rc_to_gyro,23.92578125,0.0028163893356819227,0.597122498450874,151.0875388291674,0.06209257006900103
Yaw,rc_to_gyro,24.169921875,0.002890275368222427,0.4233971755040065,143.51991912443617,0.03911676912830906
Yaw,rc_to_gyro,24.4140625,0.0031554896733632038,0.28121899518994087,96.90914761297859,0.020646098306197076
Yaw,rc_to_gyro,24.658203125,0.0031248538942724455,0.4085429624680092,63.389152926106135,0.04109826371600342
Yaw,rc_to_gyro,24.90234375,0.002457080908092821,0.7639811204632068,109.99799113409296,0.09381115548959772
Yaw,rc_to_gyro,25.146484375,0.0019960690216540428,0.3355716766526759,111.56758749766938,0.016773176672804223
Yaw,rc_to_gyro,25.390625,0.0031076210799138595,0.35065338151368924,-140.2231987961598,0.030261845980484318
Yaw,rc_to_gyro,25.634765625,0.004409412929086918,0.6108076153877189,-149.34154119695458,0.10943396865019178
Yaw,rc_to_gyro,25.87890625,0.0034955691657002947,0.31529814169997344,-138.9468800416696,0.018459806598476243
Yaw,rc_to_gyro,26.123046875,0.0018466016616313662,0.34501574270705326,-178.39925599994467,0.0108801931054143
Yaw,rc_to_gyro,26.3671875,0.001397439884699731,0.6187365855574747,153.65771982129203,0.035777920209587186
Yaw,rc_to_gyro,26.611328125,0.002346578632328671,0.4268641636676916,-176.2467316362706,0.025628400813789046
Yaw,rc_to_gyro,26.85546875,0.003040379442592393,0.0892372294838921,179.0083302806124,0.001380361121330267
Yaw,rc_to_gyro,27.099609375,0.0027028290772767626,0.27401092901621943,72.5981469572821,0.010994953428752353
Yaw,rc_to_gyro,27.34375,0.0020422302259805207,0.6880526480123682,131.58294504969442,0.05808240050468151
Yaw,rc_to_gyro,27.587890625,0.0019387572241341068,0.3202802217267403,177.51158235239052,0.014232405992725291
Yaw,rc_to_gyro,27.83203125,0.0019974537846039744,0.2503886239399707,68.73983379295436,0.010389032926817626
Yaw,rc_to_gyro,28.076171875,0.0017807159605156139,0.3596132133696139,132.17331138453812,0.01845259753795869
Yaw,rc_to_gyro,28.3203125,0.001758300791341918,0.29927914230008035,122.41652993844069,0.014039382793931547
Yaw,rc_to_gyro,28.564453125,0.0014285823268895366,0.4355589602129881,17.762135894465594,0.02321964610657552
Yaw,rc_to_gyro,28.80859375,0.0012410259320995993,1.0135552193535136,86.56526204091291,0.07702975817895201
Yaw,rc_to_gyro,29.052734375,0.0011917730811056315,0.7329422357951868,156.5545942191975,0.03505863078536403
Yaw,rc_to_gyro,29.296875,0.0014564151454866771,0.27433452474021996,-144.18751455050906,0.006533758008397016
Yaw,rc_to_gyro,29.541015625,0.0013310965746695907,0.2851312480185552,161.01239325029718,0.006588650588281748
Yaw,rc_to_gyro,29.78515625,0.001085461845218425,0.3358183299354301,-142.10744450815653,0.0073253272592555
