axis,start_s,end_s,stage,method,lag_ms,correlation,input_std_deg_s
Pitch,101,105,smoothing,bandpassed_level,16.301375716075924,0.9998157966889133,33.78806070323534
Pitch,101,105,smoothing,bandpassed_derivative,16.140512957963946,0.9953736807098328,33.78806070323534
Pitch,101,105,rc_to_gyro,bandpassed_level,33.642934137618965,0.938849917642224,33.78806070323534
Pitch,101,105,rc_to_gyro,bandpassed_derivative,35.10625771652578,0.5813329861657531,33.78806070323534
Pitch,102,106,inner,bandpassed_level,17.10579944352785,0.952807599940061,20.669865724190025
Pitch,102,106,inner,bandpassed_derivative,16.889204926443895,0.6896673874180991,20.669865724190025
Pitch,102,106,smoothing,bandpassed_level,16.27647078965725,0.9998399437876687,20.669865724190025
Pitch,102,106,smoothing,bandpassed_derivative,16.092738820571405,0.9958310957916041,20.669865724190025
Pitch,102,106,rc_to_gyro,bandpassed_level,31.71085907787784,0.9546390026749685,20.669865724190025
Pitch,102,106,rc_to_gyro,bandpassed_derivative,34.85627358403011,0.7109581718998971,20.669865724190025
Pitch,103,107,inner,bandpassed_level,14.986008584389138,0.9658582218660978,20.20966986792448
Pitch,103,107,inner,bandpassed_derivative,15.017235230685229,0.7783954931314305,20.20966986792448
Pitch,103,107,smoothing,bandpassed_level,16.270329501443797,0.999858204665275,20.20966986792448
Pitch,103,107,smoothing,bandpassed_derivative,15.987338114464501,0.9953126809758139,20.20966986792448
Pitch,103,107,rc_to_gyro,bandpassed_level,31.21952348070652,0.9661905426367677,20.20966986792448
Pitch,103,107,rc_to_gyro,bandpassed_derivative,31.188565082122704,0.7790265234892767,20.20966986792448
Pitch,104,108,inner,bandpassed_level,16.215280145733278,0.9828200557474639,19.408022767348385
Pitch,104,108,inner,bandpassed_derivative,15.153144257407881,0.8737371793966866,19.408022767348385
Pitch,104,108,smoothing,bandpassed_level,16.263909561408514,0.9997753672827937,19.408022767348385
Pitch,104,108,smoothing,bandpassed_derivative,15.91770556161274,0.9940461568310172,19.408022767348385
Pitch,104,108,rc_to_gyro,bandpassed_level,32.766817342885105,0.9839516337823694,19.408022767348385
Pitch,104,108,rc_to_gyro,bandpassed_derivative,31.24661989701107,0.874404371589137,19.408022767348385
Pitch,108,112,inner,bandpassed_level,7.465059549485591,0.987078430225405,23.729943767634325
Pitch,108,112,inner,bandpassed_derivative,6.173782618974829,0.8823142787400428,23.729943767634325
Pitch,108,112,smoothing,bandpassed_level,16.411563919754105,0.9998148142155417,23.729943767634325
Pitch,108,112,smoothing,bandpassed_derivative,15.987428421599393,0.9944646278462331,23.729943767634325
Pitch,108,112,rc_to_gyro,bandpassed_level,23.866173169496644,0.9879924607512363,23.729943767634325
Pitch,108,112,rc_to_gyro,bandpassed_derivative,22.686004378121908,0.8881237907631909,23.729943767634325
Pitch,109,113,inner,bandpassed_level,8.78758041772747,0.9955136539962308,28.533910455513315
Pitch,109,113,inner,bandpassed_derivative,9.831835119127208,0.9539078634790895,28.533910455513315
Pitch,109,113,smoothing,bandpassed_level,16.40205803954756,0.9998229223633445,28.533910455513315
Pitch,109,113,smoothing,bandpassed_derivative,16.132383092521703,0.9962614498540596,28.533910455513315
Pitch,109,113,rc_to_gyro,bandpassed_level,25.15557220601842,0.9955847396488495,28.533910455513315
Pitch,109,113,rc_to_gyro,bandpassed_derivative,26.096699477777026,0.9558610042662684,28.533910455513315
Pitch,110,114,inner,bandpassed_level,8.621336953334973,0.9957118804472659,28.909937126164237
Pitch,110,114,inner,bandpassed_derivative,9.668384915995587,0.9511212110639987,28.909937126164237
Pitch,110,114,smoothing,bandpassed_level,16.42497279856601,0.9998115294828147,28.909937126164237
Pitch,110,114,smoothing,bandpassed_derivative,16.20838397475673,0.9960723994655649,28.909937126164237
Pitch,110,114,rc_to_gyro,bandpassed_level,25.103508763766747,0.9959158077318453,28.909937126164237
Pitch,110,114,rc_to_gyro,bandpassed_derivative,26.009282398530374,0.9535740631573668,28.909937126164237
Pitch,111,115,inner,bandpassed_level,8.49582176164559,0.9953360569414369,28.69484122935068
Pitch,111,115,inner,bandpassed_derivative,9.777296180511907,0.9452735221291435,28.69484122935068
Pitch,111,115,smoothing,bandpassed_level,16.19641640134075,0.9997892818603634,28.69484122935068
Pitch,111,115,smoothing,bandpassed_derivative,16.257284347800482,0.9954906271936944,28.69484122935068
Pitch,111,115,rc_to_gyro,bandpassed_level,24.74948884679506,0.9953676761801051,28.69484122935068
Pitch,111,115,rc_to_gyro,bandpassed_derivative,26.08782193427847,0.9494645614441184,28.69484122935068
Pitch,119,123,inner,bandpassed_level,7.544911521506896,0.9942288353859284,20.71170614604459
Pitch,119,123,inner,bandpassed_derivative,8.116784648578767,0.956543212886586,20.71170614604459
Pitch,119,123,smoothing,bandpassed_level,16.160405612624327,0.9998617297785151,20.71170614604459
Pitch,119,123,smoothing,bandpassed_derivative,16.283793125771894,0.9954158964241988,20.71170614604459
Pitch,119,123,rc_to_gyro,bandpassed_level,23.796565732311745,0.9944835511998384,20.71170614604459
Pitch,119,123,rc_to_gyro,bandpassed_derivative,24.83164800984205,0.9596600951276986,20.71170614604459
Pitch,120,124,inner,bandpassed_level,7.900495334141671,0.9942584822922501,22.25840355715833
Pitch,120,124,inner,bandpassed_derivative,8.17819673132887,0.9560714267090729,22.25840355715833
Pitch,120,124,smoothing,bandpassed_level,16.160191252133046,0.9998748150616602,22.25840355715833
Pitch,120,124,smoothing,bandpassed_derivative,16.25291471288378,0.996011080502134,22.25840355715833
Pitch,120,124,rc_to_gyro,bandpassed_level,24.150639666087674,0.9944582769067701,22.25840355715833
Pitch,120,124,rc_to_gyro,bandpassed_derivative,24.806258187252496,0.9591687066609706,22.25840355715833
Pitch,121,125,inner,bandpassed_level,7.726529774002839,0.9943114420042276,23.26814921930211
Pitch,121,125,inner,bandpassed_derivative,8.256087590678096,0.9558252928563251,23.26814921930211
Pitch,121,125,smoothing,bandpassed_level,16.16160217149058,0.9998953260856079,23.26814921930211
Pitch,121,125,smoothing,bandpassed_derivative,16.283423240254116,0.9964170068069338,23.26814921930211
Pitch,121,125,rc_to_gyro,bandpassed_level,23.96833847973153,0.994607043828129,23.26814921930211
Pitch,121,125,rc_to_gyro,bandpassed_derivative,24.880436991012964,0.9590508490242532,23.26814921930211
Yaw,10,14,inner,bandpassed_level,7.231775043166167,0.9986513417398408,14.368114809109573
Yaw,10,14,inner,bandpassed_derivative,6.512414323539028,0.9822731336832453,14.368114809109573
Yaw,10,14,smoothing,bandpassed_level,16.33310707938684,0.9997331387783012,14.368114809109573
Yaw,10,14,smoothing,bandpassed_derivative,16.434919669375155,0.9946384624242265,14.368114809109573
Yaw,10,14,rc_to_gyro,bandpassed_level,23.704113445949847,0.9988152602480932,14.368114809109573
Yaw,10,14,rc_to_gyro,bandpassed_derivative,22.924841157665792,0.984943194113589,14.368114809109573
Yaw,11,15,inner,bandpassed_level,7.241708119454453,0.9993368653710396,18.560112925559153
Yaw,11,15,inner,bandpassed_derivative,6.382802955815522,0.9885682082759615,18.560112925559153
Yaw,11,15,smoothing,bandpassed_level,16.337039830705542,0.9998552756526039,18.560112925559153
Yaw,11,15,smoothing,bandpassed_derivative,16.114666588556368,0.9966264655935808,18.560112925559153
Yaw,11,15,rc_to_gyro,bandpassed_level,23.500748160736862,0.9993788742104274,18.560112925559153
Yaw,11,15,rc_to_gyro,bandpassed_derivative,22.376912070488345,0.989591632770925,18.560112925559153
Yaw,12,16,inner,bandpassed_level,6.932548940709117,0.9993933857313156,16.940184363581988
Yaw,12,16,inner,bandpassed_derivative,6.0970283522755775,0.9884770951188693,16.940184363581988
Yaw,12,16,smoothing,bandpassed_level,16.237151972949324,0.9998638789362851,16.940184363581988
Yaw,12,16,smoothing,bandpassed_derivative,15.863969693856342,0.9968579930156756,16.940184363581988
Yaw,12,16,rc_to_gyro,bandpassed_level,23.14446031320081,0.999349141731292,16.940184363581988
Yaw,12,16,rc_to_gyro,bandpassed_derivative,21.926045218639917,0.9877222586534484,16.940184363581988
Yaw,13,17,inner,bandpassed_level,6.753881658205902,0.9991964677097153,20.43930889467268
Yaw,13,17,inner,bandpassed_derivative,5.794972603716196,0.986063145034869,20.43930889467268
Yaw,13,17,smoothing,bandpassed_level,16.18645593314424,0.9998720633723036,20.43930889467268
Yaw,13,17,smoothing,bandpassed_derivative,15.515664498186986,0.9964829394629194,20.43930889467268
Yaw,13,17,rc_to_gyro,bandpassed_level,22.914522837917353,0.9991572757383993,20.43930889467268
Yaw,13,17,rc_to_gyro,bandpassed_derivative,21.18093549665984,0.9855744274500985,20.43930889467268
Yaw,14,18,inner,bandpassed_level,6.875745041331044,0.9984957556291864,19.35778750696254
Yaw,14,18,inner,bandpassed_derivative,5.460896749982923,0.9779554837998139,19.35778750696254
Yaw,14,18,smoothing,bandpassed_level,16.118110044358684,0.9998335925351641,19.35778750696254
Yaw,14,18,smoothing,bandpassed_derivative,15.09675570411049,0.9959397644443909,19.35778750696254
Yaw,14,18,rc_to_gyro,bandpassed_level,22.950307941083786,0.9984436107843205,19.35778750696254
Yaw,14,18,rc_to_gyro,bandpassed_derivative,20.332828074367384,0.9783221727724771,19.35778750696254
Yaw,15,19,inner,bandpassed_level,7.306305891892893,0.9969297727450429,14.952283222317684
Yaw,15,19,inner,bandpassed_derivative,5.856035361307295,0.9297752991536691,14.952283222317684
Yaw,15,19,smoothing,bandpassed_level,16.055171712159858,0.9996742175524063,14.952283222317684
Yaw,15,19,smoothing,bandpassed_derivative,15.054779071738865,0.9880607966493005,14.952283222317684
Yaw,15,19,rc_to_gyro,bandpassed_level,23.36336016233364,0.9968892509585172,14.952283222317684
Yaw,15,19,rc_to_gyro,bandpassed_derivative,20.646495694757977,0.9391220593445168,14.952283222317684
Yaw,21,25,inner,bandpassed_level,6.7448803118586715,0.9985135289234682,14.738284407793657
Yaw,21,25,inner,bandpassed_derivative,7.42098813475329,0.9605534371867723,14.738284407793657
Yaw,21,25,smoothing,bandpassed_level,16.45644682098186,0.9996865600537852,14.738284407793657
Yaw,21,25,smoothing,bandpassed_derivative,16.15348791795061,0.9900026969689075,14.738284407793657
Yaw,21,25,rc_to_gyro,bandpassed_level,23.061697186203684,0.9986000801511684,14.738284407793657
Yaw,21,25,rc_to_gyro,bandpassed_derivative,23.925700432092256,0.9639793302275962,14.738284407793657
Yaw,22,26,inner,bandpassed_level,5.544875681566033,0.99845934159744,29.032474983932453
Yaw,22,26,inner,bandpassed_derivative,5.430647517022396,0.9721951130656,29.032474983932453
Yaw,22,26,smoothing,bandpassed_level,16.494183279983307,0.9997299396265926,29.032474983932453
Yaw,22,26,smoothing,bandpassed_derivative,16.367542107863397,0.9930491504214739,29.032474983932453
Yaw,22,26,rc_to_gyro,bandpassed_level,22.097351700983893,0.9985006243222422,29.032474983932453
Yaw,22,26,rc_to_gyro,bandpassed_derivative,22.14036647258519,0.9721110868975582,29.032474983932453
Yaw,23,27,inner,bandpassed_level,5.380483833471441,0.9983488712454404,27.945261979732233
Yaw,23,27,inner,bandpassed_derivative,6.001028862550661,0.9756082688158375,27.945261979732233
Yaw,23,27,smoothing,bandpassed_level,16.430128334287527,0.9997134022555358,27.945261979732233
Yaw,23,27,smoothing,bandpassed_derivative,16.01485333248791,0.9935728668757623,27.945261979732233
Yaw,23,27,rc_to_gyro,bandpassed_level,21.86354740384009,0.998502735576721,27.945261979732233
Yaw,23,27,rc_to_gyro,bandpassed_derivative,22.257741702903324,0.9772793577276608,27.945261979732233
Yaw,24,28,inner,bandpassed_level,4.915776510780396,0.9978633468348731,19.251879909394592
Yaw,24,28,inner,bandpassed_derivative,5.437602296891779,0.9688692683840066,19.251879909394592
Yaw,24,28,smoothing,bandpassed_level,16.387839513751846,0.9997925720364921,19.251879909394592
Yaw,24,28,smoothing,bandpassed_derivative,16.20173198116542,0.9959863424112104,19.251879909394592
Yaw,24,28,rc_to_gyro,bandpassed_level,21.360113529969063,0.9978669868787818,19.251879909394592
Yaw,24,28,rc_to_gyro,bandpassed_derivative,21.856151882815503,0.9692413621630039,19.251879909394592
Yaw,26,30,inner,bandpassed_level,14.579942773812066,0.9959194567027003,25.385433753632793
Yaw,26,30,inner,bandpassed_derivative,8.60643303431086,0.9031713923549091,25.385433753632793
Yaw,26,30,smoothing,bandpassed_level,16.474682782304978,0.9998126546292421,25.385433753632793
Yaw,26,30,smoothing,bandpassed_derivative,15.427653263195372,0.9931100089893005,25.385433753632793
Yaw,26,30,rc_to_gyro,bandpassed_level,31.08823381941139,0.9959149324175125,25.385433753632793
Yaw,26,30,rc_to_gyro,bandpassed_derivative,24.30246384541058,0.8946808470860103,25.385433753632793
Yaw,27,31,inner,bandpassed_level,12.15460683143845,0.9968604929239803,27.799401829007675
Yaw,27,31,inner,bandpassed_derivative,8.556356364998537,0.9288902438271707,27.799401829007675
Yaw,27,31,smoothing,bandpassed_level,16.375499225719906,0.9998735205206575,27.799401829007675
Yaw,27,31,smoothing,bandpassed_derivative,15.588920359465119,0.9942291361812077,27.799401829007675
Yaw,27,31,rc_to_gyro,bandpassed_level,28.512913859626185,0.9966794512902116,27.799401829007675
Yaw,27,31,rc_to_gyro,bandpassed_derivative,24.34410633146975,0.921193735573031,27.799401829007675
Yaw,30,34,inner,bandpassed_level,5.252042497766128,0.9863578846983981,16.935564497978884
Yaw,30,34,inner,bandpassed_derivative,7.012562913217898,0.8208023050567202,16.935564497978884
Yaw,30,34,smoothing,bandpassed_level,16.091775598211633,0.9997363745572858,16.935564497978884
Yaw,30,34,smoothing,bandpassed_derivative,16.217268857634455,0.9892775788216963,16.935564497978884
Yaw,30,34,rc_to_gyro,bandpassed_level,20.996395851188492,0.9871835644983584,16.935564497978884
Yaw,30,34,rc_to_gyro,bandpassed_derivative,23.412301503429283,0.8115249845087851,16.935564497978884
Yaw,50,54,inner,bandpassed_level,8.946820467381567,0.9955354181629488,38.36333247476445
Yaw,50,54,inner,bandpassed_derivative,6.771115760736643,0.9064723748115211,38.36333247476445
Yaw,50,54,smoothing,bandpassed_level,16.17638545189591,0.9991970919160789,38.36333247476445
Yaw,50,54,smoothing,bandpassed_derivative,15.75204578718574,0.9838134103198019,38.36333247476445
Yaw,50,54,rc_to_gyro,bandpassed_level,24.834485927550705,0.9957346284708466,38.36333247476445
Yaw,50,54,rc_to_gyro,bandpassed_derivative,21.918714554593354,0.9128296954240079,38.36333247476445
Yaw,51,55,inner,bandpassed_level,8.688343547954798,0.9963728264072442,36.65334579684243
Yaw,51,55,inner,bandpassed_derivative,6.933832140993604,0.9327800121534205,36.65334579684243
Yaw,51,55,smoothing,bandpassed_level,16.113357926816978,0.999420872125643,36.65334579684243
Yaw,51,55,smoothing,bandpassed_derivative,15.808617783425984,0.9872842089843393,36.65334579684243
Yaw,51,55,rc_to_gyro,bandpassed_level,24.594750702510268,0.9964833303031653,36.65334579684243
Yaw,51,55,rc_to_gyro,bandpassed_derivative,22.247471375798575,0.9394057009670759,36.65334579684243
Yaw,59,63,inner,bandpassed_level,5.6370000683265875,0.9984676209700427,41.26849314985099
Yaw,59,63,inner,bandpassed_derivative,8.454053791185252,0.9700620145648694,41.26849314985099
Yaw,59,63,smoothing,bandpassed_level,16.327036174214285,0.9999635397232789,41.26849314985099
Yaw,59,63,smoothing,bandpassed_derivative,16.065874921540008,0.9976938478317933,41.26849314985099
Yaw,59,63,rc_to_gyro,bandpassed_level,22.014324100351526,0.9984642997199975,41.26849314985099
Yaw,59,63,rc_to_gyro,bandpassed_derivative,24.597250467371897,0.9727418802951381,41.26849314985099
Yaw,60,64,inner,bandpassed_level,5.373661417973088,0.9972001016152926,41.04286540580456
Yaw,60,64,inner,bandpassed_derivative,8.753452075734712,0.908736268735667,41.04286540580456
Yaw,60,64,smoothing,bandpassed_level,16.33750471191784,0.9999637173575778,41.04286540580456
Yaw,60,64,smoothing,bandpassed_derivative,16.04282318243283,0.9977009331709463,41.04286540580456
Yaw,60,64,rc_to_gyro,bandpassed_level,21.783957235440884,0.9971776255692179,41.04286540580456
Yaw,60,64,rc_to_gyro,bandpassed_derivative,24.764485683580443,0.9113675657892765,41.04286540580456
Yaw,61,65,inner,bandpassed_level,5.315239887418294,0.9972516581262851,42.76754482098613
Yaw,61,65,inner,bandpassed_derivative,8.521378139643664,0.9146415812771562,42.76754482098613
Yaw,61,65,smoothing,bandpassed_level,16.32468178779208,0.9999613391233195,42.76754482098613
Yaw,61,65,smoothing,bandpassed_derivative,16.03460052658141,0.9974163223546497,42.76754482098613
Yaw,61,65,rc_to_gyro,bandpassed_level,21.710554977928293,0.9972365260022292,42.76754482098613
Yaw,61,65,rc_to_gyro,bandpassed_derivative,24.48137780718183,0.9177531556362261,42.76754482098613
Yaw,62,66,inner,bandpassed_level,6.737432656603825,0.9982815868362153,51.82835667459129
Yaw,62,66,inner,bandpassed_derivative,8.33709654992313,0.9317055708034301,51.82835667459129
Yaw,62,66,smoothing,bandpassed_level,16.336849120182226,0.999959815582009,51.82835667459129
Yaw,62,66,smoothing,bandpassed_derivative,16.081268694691694,0.9974024128747,51.82835667459129
Yaw,62,66,rc_to_gyro,bandpassed_level,23.126652004999674,0.9982700111491213,51.82835667459129
Yaw,62,66,rc_to_gyro,bandpassed_derivative,24.38726294534191,0.9336342472843661,51.82835667459129
Yaw,63,67,inner,bandpassed_level,6.104961277681358,0.9943526201046389,26.769847241790927
Yaw,63,67,inner,bandpassed_derivative,8.111167571650615,0.7817665346604972,26.769847241790927
Yaw,63,67,smoothing,bandpassed_level,16.224965723010293,0.9999298367528111,26.769847241790927
Yaw,63,67,smoothing,bandpassed_derivative,15.915797156346931,0.9957156343946136,26.769847241790927
Yaw,63,67,rc_to_gyro,bandpassed_level,22.42394268827222,0.9943947784541359,26.769847241790927
Yaw,63,67,rc_to_gyro,bandpassed_derivative,23.422907632545368,0.7852445830918648,26.769847241790927
Yaw,64,68,inner,bandpassed_level,6.81172409533548,0.9982019162312601,24.57118335759966
Yaw,64,68,inner,bandpassed_derivative,7.326792527400344,0.9155943376381726,24.57118335759966
Yaw,64,68,smoothing,bandpassed_level,16.214094176555058,0.9999478371627939,24.57118335759966
Yaw,64,68,smoothing,bandpassed_derivative,15.85859062972296,0.9965504963643788,24.57118335759966
Yaw,64,68,rc_to_gyro,bandpassed_level,23.02344391943248,0.9982429650231165,24.57118335759966
Yaw,64,68,rc_to_gyro,bandpassed_derivative,22.608189831512213,0.9169474815495574,24.57118335759966
Yaw,65,69,inner,bandpassed_level,2.911165908745046,0.9960021455767,57.49514432624767
Yaw,65,69,inner,bandpassed_derivative,7.22923748806894,0.9800147839240917,57.49514432624767
Yaw,65,69,smoothing,bandpassed_level,16.296125087381448,0.9999195518737689,57.49514432624767
Yaw,65,69,smoothing,bandpassed_derivative,16.110862951924716,0.9985199339816958,57.49514432624767
Yaw,65,69,rc_to_gyro,bandpassed_level,19.290193220802585,0.9959585514759435,57.49514432624767
Yaw,65,69,rc_to_gyro,bandpassed_derivative,23.38314140227389,0.9803889475941835,57.49514432624767
Yaw,66,70,inner,bandpassed_level,2.7109605103346217,0.9953716940670104,59.129699180480834
Yaw,66,70,inner,bandpassed_derivative,6.969249454663324,0.978499080650453,59.129699180480834
Yaw,66,70,smoothing,bandpassed_level,16.28586579418966,0.9999125024756497,59.129699180480834
Yaw,66,70,smoothing,bandpassed_derivative,16.123282960493857,0.9985148652236285,59.129699180480834
Yaw,66,70,rc_to_gyro,bandpassed_level,19.153125860943778,0.9954580462459958,59.129699180480834
Yaw,66,70,rc_to_gyro,bandpassed_derivative,23.263233284719057,0.979219892915067,59.129699180480834
Yaw,67,71,inner,bandpassed_level,2.6829631915026972,0.9956047714974869,63.788105923469864
Yaw,67,71,inner,bandpassed_derivative,6.910660801991264,0.9836390241530454,63.788105923469864
Yaw,67,71,smoothing,bandpassed_level,16.288290040380037,0.9999111791191012,63.788105923469864
Yaw,67,71,smoothing,bandpassed_derivative,16.127087998417853,0.9985101939818226,63.788105923469864
Yaw,67,71,rc_to_gyro,bandpassed_level,19.126151204511036,0.9956868685370496,63.788105923469864
Yaw,67,71,rc_to_gyro,bandpassed_derivative,23.227357435258675,0.9842805129613152,63.788105923469864
Yaw,76,80,inner,bandpassed_level,0.14035186691536589,0.9906347073310846,13.421971404084099
Yaw,76,80,inner,bandpassed_derivative,5.017767100357492,0.8808486251800216,13.421971404084099
Yaw,76,80,smoothing,bandpassed_level,15.84832242413052,0.9994462171154402,13.421971404084099
Yaw,76,80,smoothing,bandpassed_derivative,15.795037573718803,0.9846837861273448,13.421971404084099
Yaw,76,80,rc_to_gyro,bandpassed_level,16.61481645740854,0.9914061042193217,13.421971404084099
Yaw,76,80,rc_to_gyro,bandpassed_derivative,21.312474143526636,0.8558502894203707,13.421971404084099
Yaw,77,81,inner,bandpassed_level,3.8600865114602834,0.9929752329436683,24.323951935522395
Yaw,77,81,inner,bandpassed_derivative,5.762983382285243,0.8642284561401601,24.323951935522395
Yaw,77,81,smoothing,bandpassed_level,16.024614267040132,0.9998839528171953,24.323951935522395
Yaw,77,81,smoothing,bandpassed_derivative,15.644334321140672,0.9952553485090571,24.323951935522395
Yaw,77,81,rc_to_gyro,bandpassed_level,19.934321673057475,0.992943148501518,24.323951935522395
Yaw,77,81,rc_to_gyro,bandpassed_derivative,21.425348614924328,0.8690307290218715,24.323951935522395
Yaw,78,82,inner,bandpassed_level,4.046848064166741,0.993255025665981,28.871194332884777
Yaw,78,82,inner,bandpassed_derivative,5.916121108910027,0.8730114727460516,28.871194332884777
Yaw,78,82,smoothing,bandpassed_level,16.04474309658328,0.9999104189610258,28.871194332884777
Yaw,78,82,smoothing,bandpassed_derivative,15.69635588029146,0.9964179577600955,28.871194332884777
Yaw,78,82,rc_to_gyro,bandpassed_level,20.108990529988205,0.9932159497288685,28.871194332884777
Yaw,78,82,rc_to_gyro,bandpassed_derivative,21.56239735121008,0.8786333179856611,28.871194332884777
Yaw,79,83,inner,bandpassed_level,5.527606921144961,0.9964164299407139,57.05288535570946
Yaw,79,83,inner,bandpassed_derivative,8.5066058771164,0.9054942680609692,57.05288535570946
Yaw,79,83,smoothing,bandpassed_level,16.00460650916969,0.9999205996059191,57.05288535570946
Yaw,79,83,smoothing,bandpassed_derivative,15.847508971601975,0.9937416561803245,57.05288535570946
Yaw,79,83,rc_to_gyro,bandpassed_level,21.756020539894187,0.9964199382174519,57.05288535570946
Yaw,79,83,rc_to_gyro,bandpassed_derivative,24.778842500271352,0.9070699365091658,57.05288535570946
Yaw,80,84,inner,bandpassed_level,9.351911185200203,0.998129278172757,64.7581642186177
Yaw,80,84,inner,bandpassed_derivative,9.636574354454156,0.9441489944788596,64.7581642186177
Yaw,80,84,smoothing,bandpassed_level,16.152573867263428,0.999946338969807,64.7581642186177
Yaw,80,84,smoothing,bandpassed_derivative,15.938187032427425,0.994792890763243,64.7581642186177
Yaw,80,84,rc_to_gyro,bandpassed_level,25.53402727767087,0.9980498215926072,64.7581642186177
Yaw,80,84,rc_to_gyro,bandpassed_derivative,25.84578352552075,0.947974880192609,64.7581642186177
Yaw,81,85,inner,bandpassed_level,9.83874426941461,0.9994475049300127,53.873394440590545
Yaw,81,85,inner,bandpassed_derivative,10.411419762484433,0.9725625173310745,53.873394440590545
Yaw,81,85,smoothing,bandpassed_level,16.126256576045733,0.9999469511227216,53.873394440590545
Yaw,81,85,smoothing,bandpassed_derivative,15.945106168817825,0.9939812054268492,53.873394440590545
Yaw,81,85,rc_to_gyro,bandpassed_level,26.00733341229584,0.9994163347757187,53.873394440590545
Yaw,81,85,rc_to_gyro,bandpassed_derivative,26.842323806946474,0.9702982176348224,53.873394440590545
Yaw,82,86,inner,bandpassed_level,9.833016794529344,0.997496572504532,53.39543251692875
Yaw,82,86,inner,bandpassed_derivative,9.809286470220153,0.9042676966666477,53.39543251692875
Yaw,82,86,smoothing,bandpassed_level,16.169651143143728,0.999946740124011,53.39543251692875
Yaw,82,86,smoothing,bandpassed_derivative,15.903276837450035,0.9938972534990413,53.39543251692875
Yaw,82,86,rc_to_gyro,bandpassed_level,26.105660492223986,0.9974417246066849,53.39543251692875
Yaw,82,86,rc_to_gyro,bandpassed_derivative,26.305826881792584,0.9019192885734074,53.39543251692875
Yaw,83,87,inner,bandpassed_level,10.019065412604343,0.9955671930814797,40.43046211311455
Yaw,83,87,inner,bandpassed_derivative,7.987648023314444,0.9055309058073172,40.43046211311455
Yaw,83,87,smoothing,bandpassed_level,16.300914636909077,0.9999462684629862,40.43046211311455
Yaw,83,87,smoothing,bandpassed_derivative,15.892067693645092,0.9973311878753365,40.43046211311455
Yaw,83,87,rc_to_gyro,bandpassed_level,26.367469299956145,0.9954111393672395,40.43046211311455
Yaw,83,87,rc_to_gyro,bandpassed_derivative,24.61029203613215,0.9056037524579928,40.43046211311455
Yaw,84,88,inner,bandpassed_level,7.455581389723251,0.9905737342744354,48.364114134570244
Yaw,84,88,inner,bandpassed_derivative,5.991969322627671,0.9147671293002025,48.364114134570244
Yaw,84,88,smoothing,bandpassed_level,16.26436338548895,0.9998692558909912,48.364114134570244
Yaw,84,88,smoothing,bandpassed_derivative,16.329173023878223,0.9967896859380571,48.364114134570244
Yaw,84,88,rc_to_gyro,bandpassed_level,23.76199507191557,0.9909178204673633,48.364114134570244
Yaw,84,88,rc_to_gyro,bandpassed_derivative,22.604352278930833,0.9166520104730044,48.364114134570244
Yaw,85,89,inner,bandpassed_level,8.773510156449268,0.9939078381237624,50.17094706837788
Yaw,85,89,inner,bandpassed_derivative,6.687464503159311,0.9377009192129527,50.17094706837788
Yaw,85,89,smoothing,bandpassed_level,16.256617297979425,0.9998999158997838,50.17094706837788
Yaw,85,89,smoothing,bandpassed_derivative,16.37622462578847,0.9974788555380701,50.17094706837788
Yaw,85,89,rc_to_gyro,bandpassed_level,24.992120619501783,0.9939492166698376,50.17094706837788
Yaw,85,89,rc_to_gyro,bandpassed_derivative,23.267134359259806,0.9380346195640537,50.17094706837788
Yaw,86,90,inner,bandpassed_level,8.487066070217615,0.9979610507483637,47.71091395234788
Yaw,86,90,inner,bandpassed_derivative,7.570908845817892,0.9745583897965252,47.71091395234788
Yaw,86,90,smoothing,bandpassed_level,16.281110690275703,0.9999109955233264,47.71091395234788
Yaw,86,90,smoothing,bandpassed_derivative,16.35416879485477,0.9976156670287696,47.71091395234788
Yaw,86,90,rc_to_gyro,bandpassed_level,24.776203567818904,0.9979524945543008,47.71091395234788
Yaw,86,90,rc_to_gyro,bandpassed_derivative,24.05057561062482,0.9757944296683662,47.71091395234788
Yaw,87,91,inner,bandpassed_level,9.04096288238612,0.9978807837669705,46.3637861113786
Yaw,87,91,inner,bandpassed_derivative,8.573684555025977,0.9716425746406576,46.3637861113786
Yaw,87,91,smoothing,bandpassed_level,16.25263197528807,0.999911178701561,46.3637861113786
Yaw,87,91,smoothing,bandpassed_derivative,16.36329553103485,0.9971011170359702,46.3637861113786
Yaw,87,91,rc_to_gyro,bandpassed_level,25.356549550156927,0.9978576759529482,46.3637861113786
Yaw,87,91,rc_to_gyro,bandpassed_derivative,25.062543052482198,0.9721584391101196,46.3637861113786
Yaw,88,92,inner,bandpassed_level,9.236879000164935,0.9971643860662325,28.329233584766108
Yaw,88,92,inner,bandpassed_derivative,9.930134049001989,0.9581081456122871,28.329233584766108
Yaw,88,92,smoothing,bandpassed_level,16.387589546694414,0.9999227876094177,28.329233584766108
Yaw,88,92,smoothing,bandpassed_derivative,16.086506293228414,0.9970207106690717,28.329233584766108
Yaw,88,92,rc_to_gyro,bandpassed_level,25.86822891692556,0.9970112916226368,28.329233584766108
Yaw,88,92,rc_to_gyro,bandpassed_derivative,26.3886096389855,0.95708100300562,28.329233584766108
Yaw,89,93,inner,bandpassed_level,7.192732063974526,0.9954978028497821,20.447213302788235
