t,mode,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,ref_p_x,ref_p_y,ref_p_z,ref_v_x,ref_v_y,ref_v_z,ref_w_x,ref_w_y,ref_w_z,ref_thrust,cmd_thrust,cmd_w_x,cmd_w_y,cmd_w_z,rc_a,rc_e,rc_t,rc_r,rc_aux1,has_reference,in_trajectory,est_p_x,est_p_y,est_p_z,ahrs_tilt_err_deg,ahrs_yaw_err_deg,ahrs_acc_weight,msp_tilt_err_deg
17.855,FLIGHT,21.1809881,49.9475054,1.06915076,0.95292068,0.00638575732,0.292740627,-0.0787675409,13.9645913,13.6354469,0.0157588729,0.649180506,0.701152442,-0.374659461,21.247167,49.9951767,1.19499922,14.0819641,13.5933227,0,0.265619888,0.126267269,-0.384539774,11.9223673,12.5908995,0.516415023,0.631472783,-0.378230086,1572,1582,1466,1440,2000,1,1,21.1984182,49.9422676,1.1651881,0.602753998,1.20036926,0.305915951,27.4520559
17.865,FLIGHT,21.3208798,50.083825,1.06913744,0.951704079,0.00910360929,0.29586476,-0.08148935,14.0094266,13.6289337,-0.0152251475,0.686034185,0.751864592,-0.38261139,21.3896365,50.1308028,1.19499922,14.1489123,13.5802494,0,0.266174435,0.126416952,-0.384299837,11.9328902,12.9454626,0.487379836,0.585869827,-0.38398175,1570,1578,1473,1440,2000,1,1,21.3382263,50.0795555,1.16608035,0.630746433,1.1973115,0.481277831,27.2147769
17.875,FLIGHT,21.4612282,50.2200743,1.06882367,0.950292707,0.0120384315,0.299437953,-0.0844734285,14.0559448,13.6214776,-0.0444019688,0.642531124,0.757255429,-0.385631032,21.5321059,50.2664289,1.19499922,14.2158606,13.5671762,0,0.266728983,0.126566635,-0.384059901,11.943413,13.2974169,0.469101185,0.541957513,-0.386993632,1568,1574,1479,1439,2000,1,1,21.478486,50.2167777,1.16667335,0.622408104,1.16884395,0.622505345,26.9692587
17.885,FLIGHT,21.6020538,50.3562417,1.06822645,0.949016921,0.01436703,0.302610976,-0.0871037789,14.1047395,13.6126911,-0.0718871119,0.574859219,0.781745214,-0.387278379,21.6745753,50.4020551,1.19499922,14.2828089,13.5541029,0,0.267283531,0.126716318,-0.383819965,11.9539359,13.6261969,0.456401058,0.491286105,-0.389288672,1567,1570,1485,1439,2000,1,1,21.6192198,50.3539235,1.16698697,0.682029849,1.17182646,0.719561093,26.7255328
17.895,FLIGHT,21.7433818,50.4923168,1.06736914,0.947821392,0.0163278129,0.305520396,-0.0895840322,14.1560128,13.6031105,-0.0967791081,0.539744437,0.689436523,-0.391865557,21.8170447,50.5376812,1.19499922,14.3497572,13.5410296,0,0.267838079,0.126866001,-0.383580029,11.9644587,13.9290526,0.443773229,0.45792592,-0.391256531,1566,1567,1491,1439,2000,1,1,21.7604505,50.4909817,1.16704277,0.754927864,1.17849252,0.917705526,28.427224
17.905,FLIGHT,21.8852358,50.6282903,1.06627387,0.946706188,0.0179778165,0.308150925,-0.0920173822,14.2097864,13.5925447,-0.119585133,0.465959027,0.612001227,-0.404931426,21.9595142,50.6733074,1.19499922,14.4167054,13.5279563,0,0.268392626,0.127015684,-0.383340092,11.9749816,14.2101639,0.440860722,0.425812926,-0.397617803,1566,1564,1496,1438,2000,1,1,21.9022023,50.6279431,1.16686177,0.824860267,1.18731942,0.968798686,28.2665704
17.915,FLIGHT,22.0276379,50.7641541,1.06496163,0.945672229,0.0194211578,0.310505842,-0.0944085555,14.2655214,13.5812057,-0.140442299,0.447191993,0.569552859,-0.393270613,22.1019836,50.8089335,1.19499922,14.4836537,13.514883,0,0.268947174,0.127165366,-0.383100156,11.9855044,16.5234629,0.128644206,0.0988951881,-0.393705287,1530,1525,1535,1439,2000,1,1,22.0301532,50.75278,1.09733927,0.89017987,1.19902212,0.996879259,28.1294146
17.925,FLIGHT,22.1706093,50.8999,1.06345333,0.944571386,0.021681458,0.312904073,-0.0969837742,14.323405,13.5691528,-0.159022375,0.386174151,0.502964538,-0.397244764,22.2484626,50.9437035,1.19499922,14.5512855,13.4997013,0,0.269501665,0.127303342,-0.382850153,11.9963279,16.7159699,0.123075099,0.0655752461,-0.397793049,1529,1518,1538,1438,2000,1,1,22.1733137,50.8882219,1.0966512,0.835042293,1.21359222,0.99910718,28.0181281
17.935,FLIGHT,22.3141835,51.0355162,1.06178422,0.943748383,0.0233133786,0.314586904,-0.0991491606,14.3862964,13.5552293,-0.172075049,0.318525473,0.349800432,-0.381034341,22.3959584,51.0782564,1.19499922,14.6190906,13.4839849,0,0.270056142,0.12743835,-0.382597596,12.0072276,16.8633892,0.125730788,0.0512660451,-0.388643864,1529,1515,1541,1439,2000,1,1,22.3170749,51.0235444,1.09580609,0.84020801,1.25791207,0.93246318,27.9398734
17.945,FLIGHT,22.4584216,51.1709827,1.06002495,0.943098363,0.0242435535,0.315710131,-0.101512767,14.455092,13.539484,-0.178172974,0.145844897,0.140573534,-0.388179179,22.5434542,51.2128093,1.19499922,14.6868957,13.4682685,0,0.270610619,0.127573357,-0.38234504,12.0181273,16.9347725,0.15871589,0.0639174644,-0.389354607,1534,1518,1542,1439,2000,1,1,22.461497,51.1587294,1.0948739,0.816365875,1.25154258,0.733388866,29.8291204
17.955,FLIGHT,22.6033658,51.3062874,1.05822848,0.942772688,0.0243887548,0.31596406,-0.103689731,14.5267033,13.5231225,-0.180523224,0.0592672889,0.00938258318,-0.373425875,22.6909501,51.3473623,1.19499922,14.7547008,13.4525521,0,0.271165096,0.127708364,-0.382092484,12.029027,16.9846141,0.189782477,0.0811759641,-0.380394342,1538,1521,1543,1440,2000,1,1,22.6066217,51.2937635,1.09390759,0.80125117,1.2376764,0.761826138,29.8355895
17.965,FLIGHT,22.7490307,51.4414291,1.05641828,0.942598748,0.0242297497,0.315875259,-0.105562022,14.5991196,13.5068633,-0.18125841,0.0368234262,-0.0432090856,-0.389414979,22.8384459,51.4819151,1.19499922,14.8225059,13.4368357,0,0.271719573,0.127843371,-0.381839927,12.0399267,17.0201691,0.216553198,0.0960248765,-0.387276829,1542,1524,1543,1439,2000,1,1,22.752463,51.4286453,1.09292983,0.77971255,1.25401922,0.832634015,29.8582442
17.975,FLIGHT,22.8954213,51.5764096,1.05460513,0.94242005,0.0240585228,0.315650149,-0.107845356,14.6717799,13.49083,-0.181251883,0.0739740725,-0.0482751117,-0.371792775,22.9859417,51.6164681,1.19499922,14.890311,13.4211193,0,0.27227405,0.127978379,-0.381587371,12.0508264,17.0629257,0.233946896,0.110136093,-0.377963808,1544,1526,1544,1440,2000,1,1,22.8990272,51.5633765,1.09195108,0.75200633,1.21633686,0.828868075,29.8963009
17.985,FLIGHT,23.0425387,51.7112301,1.05279421,0.942224495,0.0241535974,0.315485754,-0.109992469,14.7444794,13.4748288,-0.180878743,0.13476049,-0.024614995,-0.389236958,23.1334375,51.751021,1.19499922,14.9581161,13.4054029,0,0.272828526,0.128113386,-0.381334815,12.0617261,17.0988184,0.242953306,0.117265948,-0.386377142,1545,1528,1544,1439,2000,1,1,23.0463164,51.6979583,1.0909755,0.724884375,1.20663663,0.861922907,29.9511503
17.995,FLIGHT,23.1903835,51.8458897,1.05098805,0.941976201,0.0245059754,0.315431087,-0.112176307,14.8172637,13.458627,-0.18023291,0.192567837,0.0128438559,-0.377116032,23.2826542,51.885143,1.19499922,15.026185,13.3887628,0,0.273382998,0.128243318,-0.381078405,12.0727552,17.1367818,0.24756282,0.122084883,-0.380342892,1546,1528,1545,1440,2000,1,1,23.1943302,51.8323903,1.09000676,0.700397734,1.20552077,0.860784979,30.4730908
18.005,FLIGHT,23.3389567,51.9803853,1.04918979,0.941714463,0.0249681399,0.315469399,-0.114146922,14.8901264,13.4420919,-0.179402302,0.214637695,0.0307350915,-0.3819629,23.4352375,52.0184223,1.19499922,15.0947703,13.3703157,0,0.273937459,0.128363322,-0.380814455,12.0840371,17.1688987,0.254818174,0.127166546,-0.382448987,1547,1529,1546,1440,2000,1,1,23.3430688,51.96667,1.08904876,0.692483847,1.23028821,0.930407674,30.5497734
18.015,FLIGHT,23.4882594,52.1147133,1.04740179,0.941334392,0.0256328674,0.31564796,-0.11661425,14.9630709,13.4251725,-0.178394465,0.250426922,0.0624851985,-0.393134195,23.5878208,52.1517015,1.19499922,15.1633555,13.3518686,0,0.274491921,0.128483326,-0.380550506,12.0953191,17.1932187,0.257105702,0.126436122,-0.387842783,1547,1529,1546,1439,2000,1,1,23.4925345,52.1007935,1.08810546,0.667244902,1.20245761,0.958464498,30.6263268
18.025,FLIGHT,23.6382928,52.2488698,1.04562598,0.940946687,0.0262727986,0.315923703,-0.118833021,15.0362221,13.4078522,-0.177064603,0.246326216,0.0895055627,-0.381418809,23.7404041,52.2849808,1.19499922,15.2319407,13.3334215,0,0.275046382,0.12860333,-0.380286556,12.1066011,18.2233516,0.510408547,0.156735526,-0.381634224,1572,1534,1562,1440,2000,1,1,23.6398954,52.2425391,1.09508456,0.656874251,1.2068556,0.980663474,30.6994128
18.035,FLIGHT,23.7890587,52.3828512,1.04386438,0.940522494,0.0265886473,0.316381346,-0.120885595,15.109662,13.3901422,-0.175393821,0.257274576,0.0994324091,-0.381003065,23.8929874,52.41826,1.19499922,15.3005259,13.3149744,0,0.275600844,0.128723334,-0.380022607,12.1178831,18.2823809,0.51223579,0.156726787,-0.381099551,1572,1534,1563,1440,2000,1,1,23.7902389,52.3773376,1.09282353,0.672056564,1.2128241,0.487446528,30.7689332
18.045,FLIGHT,23.940566,52.5166531,1.04212774,0.940067526,0.0272460237,0.31687568,-0.122965456,15.1847426,13.3719457,-0.171709876,0.362527948,0.128023447,-0.367131258,24.0455707,52.5515393,1.19499922,15.3691111,13.2965273,0,0.276155305,0.128843338,-0.379758658,12.1291651,18.3340201,0.501734145,0.153699904,-0.374725145,1571,1533,1564,1441,2000,1,1,23.9413183,52.5119712,1.09059464,0.680479222,1.22342341,0.473191354,31.2106623
18.055,FLIGHT,24.0928377,52.6502699,1.04044485,0.939555593,0.0285871993,0.317380555,-0.125250323,15.2621448,13.3531541,-0.165069827,0.491734454,0.146261822,-0.37214121,24.198154,52.6848185,1.19499922,15.4376963,13.2780802,0,0.276709766,0.128963342,-0.379494708,12.140447,18.3626876,0.474813579,0.149778741,-0.377749833,1569,1533,1564,1440,2000,1,1,24.0931557,52.646435,1.08842665,0.682688291,1.23485524,0.525501532,31.3291974
18.065,FLIGHT,24.2458914,52.7836924,1.03883822,0.938966765,0.0305839488,0.317869131,-0.127926744,15.3408296,13.3332556,-0.156863356,0.616635618,0.166506732,-0.373031489,24.3507373,52.8180978,1.19499922,15.5062815,13.2596331,0,0.277264228,0.129083346,-0.379230759,12.151729,18.3720071,0.434832357,0.141729043,-0.378802772,1565,1532,1565,1440,2000,1,1,24.2457679,52.7807194,1.08633992,0.681841307,1.22286567,0.567852642,31.4987521
18.075,FLIGHT,24.3997346,52.9169068,1.03731792,0.938426603,0.0324942447,0.318295029,-0.130337675,15.419968,13.3116034,-0.148063098,0.583319876,0.162675794,-0.374189251,24.50784,52.9500759,1.19499922,15.5754799,13.2387103,0,0.277818716,0.129189943,-0.378957825,12.1633513,18.3686255,0.420303521,0.140161238,-0.378931581,1564,1531,1564,1440,2000,1,1,24.3991623,52.914812,1.08434615,0.720542896,1.24291857,0.625130832,31.687021
18.085,FLIGHT,24.5543704,53.0499004,1.03588928,0.937765772,0.0345393755,0.318841278,-0.133201453,15.4993291,13.2890576,-0.138608459,0.482843001,0.147910484,-0.381216046,24.6655659,53.0818745,1.19499922,15.6447628,13.2174461,0,0.278373208,0.129294691,-0.378683651,12.1750205,18.3446856,0.419641475,0.136890432,-0.381485847,1564,1531,1564,1440,2000,1,1,24.5533435,53.0487004,1.08245261,0.71149634,1.2090057,0.712225685,31.8611541
18.095,FLIGHT,24.7098009,53.1826634,1.03455444,0.937178021,0.0360535777,0.319365699,-0.135657827,15.5788179,13.2658115,-0.129209791,0.45205063,0.154375766,-0.384885789,24.8232918,53.2136732,1.19499922,15.7140457,13.1961819,0,0.2789277,0.129399439,-0.378409477,12.1866897,18.3270575,0.413331824,0.131704334,-0.383145062,1563,1530,1564,1440,2000,1,1,24.7083139,53.1823741,1.08065995,0.733984046,1.20755413,0.742366778,34.2544401
18.105,FLIGHT,24.866026,53.3151895,1.03331197,0.936613269,0.0373400626,0.319870402,-0.138000835,15.6582293,13.2417996,-0.120233965,0.417769203,0.156115746,-0.369531646,24.9810177,53.3454718,1.19499922,15.7833286,13.1749177,0,0.279482191,0.129504187,-0.378135304,12.1983589,18.3042691,0.412196103,0.12777224,-0.37526135,1563,1529,1563,1440,2000,1,1,24.864072,53.3158275,1.07896665,0.754060813,1.21066284,0.848664294,34.3895085
18.115,FLIGHT,25.0230452,53.447474,1.03216007,0.936067491,0.0385232313,0.320331256,-0.140290767,15.7376537,13.2174044,-0.111186026,0.382840105,0.127310922,-0.381017994,25.1387437,53.4772705,1.19499922,15.8526115,13.1536535,0,0.280036683,0.129608936,-0.37786113,12.2100281,18.2690352,0.412795405,0.128531418,-0.380185975,1563,1529,1563,1440,2000,1,1,25.0206171,53.4490561,1.07737226,0.773679265,1.2132458,0.912136058,34.5185881
18.125,FLIGHT,25.1808579,53.5795125,1.0310968,0.935526813,0.0396929621,0.320749919,-0.142595724,15.8169556,13.1926488,-0.10229034,0.392379854,0.121566832,-0.371998793,25.2964696,53.6090691,1.19499922,15.9218944,13.1323893,0,0.280591175,0.129713684,-0.377586956,12.2216973,18.2504417,0.406133447,0.128595334,-0.375341162,1562,1530,1563,1440,2000,1,1,25.1779502,53.5820545,1.07587383,0.793532128,1.22129387,0.882406146,34.6508125
18.135,FLIGHT,25.3394624,53.7112998,1.0301193,0.934986624,0.0408981999,0.321151164,-0.144876775,15.8960126,13.1673328,-0.0940126012,0.417072558,0.142675297,-0.375282689,25.4541956,53.7408678,1.19499922,15.9911773,13.111125,0,0.281145667,0.129818432,-0.377312783,12.2333665,18.3935926,0.208398427,-0.143698003,-0.382222572,1541,1468,1565,1440,2000,1,1,25.3401917,53.7249053,1.04732293,0.810522147,1.23167597,0.946987562,34.7878261
18.145,FLIGHT,25.4988577,53.8428305,1.02922581,0.934388751,0.0424578742,0.321707246,-0.147035503,15.9750801,13.141314,-0.0857183616,0.40310929,0.127250767,-0.373901898,25.6140985,53.8719561,1.19499922,16.0607157,13.0886439,0,0.281700186,0.129916708,-0.377034786,12.2452,18.2969469,0.20254347,-0.147087926,-0.379573655,1540,1468,1563,1440,2000,1,1,25.4998739,53.8561628,1.04633373,0.785724101,1.27128494,0.926317336,36.2610088
18.155,FLIGHT,25.6590441,53.974097,1.02841558,0.933772001,0.0439519683,0.322125739,-0.149576343,16.0544251,13.1144037,-0.0770901048,0.292174861,0.00608743799,-0.383142517,25.7770158,54.0020608,1.19499922,16.1306081,13.0644776,0,0.282254744,0.130006023,-0.376751497,12.2572609,18.2280705,0.215864322,-0.131192202,-0.381656644,1542,1470,1562,1440,2000,1,1,25.6603432,53.9871697,1.04543436,0.735431308,1.25828046,0.971529573,36.4008219
18.165,FLIGHT,25.8200256,54.1050897,1.02768916,0.933436324,0.0447082621,0.321892801,-0.151930328,16.1338678,13.0868791,-0.0689537457,0.195481844,-0.136325886,-0.379363613,25.9399332,54.1321656,1.19499922,16.2005004,13.0403112,0,0.282809301,0.130095338,-0.376468208,12.2693218,18.1468875,0.236110757,-0.101151076,-0.377193682,1544,1475,1561,1440,2000,1,1,25.8216041,54.117917,1.04462717,0.710002515,1.24415923,0.928308209,36.5341614
18.175,FLIGHT,25.9817991,54.2358065,1.02704375,0.933332959,0.0449682406,0.321088551,-0.154173884,16.2127371,13.0593405,-0.060980652,0.161240302,-0.225974547,-0.386159937,26.1028506,54.2622703,1.19499922,16.2703927,13.016145,0,0.283363859,0.130184653,-0.376184919,12.2813826,18.0881838,0.254044883,-0.0630122003,-0.378625117,1547,1482,1560,1440,2000,1,1,25.9836522,54.248404,1.04390802,0.680760928,1.23423413,0.957452056,36.6749957
18.185,FLIGHT,26.1443547,54.3662514,1.02647477,0.933293581,0.0451236337,0.320082025,-0.156443107,16.2904939,13.0323296,-0.0535432705,0.171795073,-0.236303727,-0.399648003,26.2657679,54.3923751,1.19499922,16.3402851,12.9919786,0,0.283918417,0.130273969,-0.37590163,12.2934435,18.0288015,0.264884169,-0.0327950286,-0.384023873,1548,1490,1559,1440,2000,1,1,26.1464792,54.3786342,1.04327116,0.642672121,1.22385403,0.970758366,36.8291721
18.195,FLIGHT,26.3076825,54.4964277,1.02598059,0.933208261,0.045412696,0.319192286,-0.158670457,16.3672831,13.0056089,-0.0461353514,0.209459158,-0.19241567,-0.394699091,26.4286853,54.5224798,1.19499922,16.4101774,12.9678123,0,0.284472974,0.130363284,-0.37561834,12.3055044,17.9782359,0.269911036,-0.00778864321,-0.380833026,1548,1497,1558,1440,2000,1,1,26.3100742,54.5086106,1.04271418,0.606137563,1.21902912,0.951982337,37.8251732
18.205,FLIGHT,26.4717752,54.6263358,1.02555983,0.93299306,0.045891081,0.318622827,-0.160926858,16.4434545,12.9787652,-0.0388584404,0.242907307,-0.0929720519,-0.384670304,26.5916026,54.6525846,1.19499922,16.4800698,12.943646,0,0.285027532,0.130452599,-0.375335051,12.3175653,17.9328497,0.271780582,0.00266385364,-0.375773205,1549,1501,1558,1440,2000,1,1,26.4744279,54.6383335,1.0422363,0.573291498,1.21517279,0.958999692,37.9797673
18.215,FLIGHT,26.6366266,54.7559743,1.02520968,0.932676921,0.0465225987,0.318324479,-0.163153102,16.5191372,12.9516777,-0.0320456953,0.265943011,-0.0334947417,-0.374401792,26.75452,54.7826893,1.19499922,16.5499621,12.9194797,0,0.285582089,0.130541914,-0.375051762,12.3296262,17.8816565,0.272170635,0.0113681302,-0.370313393,1549,1504,1557,1441,2000,1,1,26.6395347,54.7677996,1.04183469,0.550662931,1.21699429,0.929759929,38.1229725
18.225,FLIGHT,26.8022323,54.8853406,1.02492643,0.932278711,0.0472174897,0.318257001,-0.165346291,16.5944934,12.9242096,-0.0252961036,0.271956365,-0.00251379893,-0.379488052,26.9224609,54.9109573,1.19499922,16.6203491,12.8924479,0,0.286136734,0.130616315,-0.374760728,12.3420669,17.8412575,0.275460417,0.0221436887,-0.372396854,1549,1508,1556,1441,2000,1,1,26.8053904,54.8970049,1.04150508,0.536212081,1.21865862,0.988008463,38.2538633
18.235,FLIGHT,26.9685889,55.0144316,1.02470639,0.931878779,0.0478397552,0.318289931,-0.167346404,16.6693992,12.8965711,-0.0191199278,0.275824731,0.0280002989,-0.395071956,27.0906116,55.0391485,1.19499922,16.6907567,12.8652962,0,0.286691382,0.130690092,-0.374469371,12.3545234,17.7443966,0.314787173,0.218929815,-0.375778991,1553,1542,1555,1440,2000,1,1,26.9533712,55.0032987,1.02777952,0.543614813,1.25085547,0.939849025,38.3760914
18.245,FLIGHT,27.1356935,55.1432444,1.02454577,0.931560565,0.0481845411,0.318053148,-0.169456068,16.7439154,12.8687718,-0.013612551,0.279639855,0.0357464124,-0.387999525,27.2587624,55.1673398,1.19499922,16.7611643,12.8381446,0,0.28724603,0.13076387,-0.374178014,12.3669799,17.6763178,0.319885889,0.231234577,-0.371443501,1554,1544,1554,1441,2000,1,1,27.1205923,55.1326424,1.02844831,0.59442212,1.25997845,0.890154166,38.9468717
18.25,FLIGHT,27.219525,55.2075457,1.02448673,0.931202099,0.0485936978,0.318041715,-0.171320668,16.7810635,12.8547448,-0.0108837685,0.286453451,0.0984920094,-0.372199828,27.3428378,55.2314354,1.19499922,16.7963682,12.8245688,0,0.287523354,0.130800759,-0.374032335,12.3732082,17.6480651,0.321962269,0.227810617,-0.364096096,1554,1543,1553,1442,2000,1,1,27.2044813,55.1972151,1.02880518,0.568322152,1.16122627,0.845400703,39.0026394
18.26,FLIGHT,27.3877435,55.3359373,1.02440999,0.930646536,0.0492021294,0.318466422,-0.173364685,16.8550802,12.8264672,-0.00530482269,0.306051555,0.214412315,-0.382278967,27.5109886,55.3596266,1.19499922,16.8667758,12.7974172,0,0.288078002,0.130874537,-0.373740978,12.3856648,17.5969733,0.323481936,0.216253223,-0.370094002,1554,1542,1552,1441,2000,1,1,27.3728134,55.3261605,1.02956491,0.592222025,1.17250353,0.904382601,39.0993659
18.275,FLIGHT,27.6414518,55.5279931,1.02438772,0.929823946,0.050186762,0.319365988,-0.175824016,16.9652907,12.7836868,0.00147412045,0.342683124,0.286381422,-0.371768078,27.7632147,55.5519135,1.19499922,16.9723873,12.7566898,0,0.288909974,0.130985204,-0.373303943,12.4043496,17.5321845,0.323026049,0.202063969,-0.365296198,1554,1540,1551,1441,2000,1,1,27.6266879,55.5190755,1.03080753,0.705372889,1.27856845,0.93475962,39.2070725
18.28,FLIGHT,27.7263884,55.5918681,1.02440099,0.929091185,0.0511208451,0.320257598,-0.17779567,17.0020166,12.7691832,0.00333114924,0.341681231,0.281457639,-0.370761169,27.8472901,55.6160091,1.19499922,17.0075911,12.743114,0,0.289187298,0.131022093,-0.373158264,12.4105778,17.503977,0.323495667,0.197601667,-0.364513307,1554,1539,1551,1442,2000,1,1,27.7116789,55.5832444,1.03124521,0.628270837,1.1655467,0.952091638,39.2399147
18.295,FLIGHT,27.9822973,55.7830536,1.02448864,0.928267789,0.0521642464,0.321246664,-0.179995513,17.1118566,12.7249725,0.00781413808,0.349710028,0.290312675,-0.381218523,28.1021526,55.8072254,1.19499922,17.1134103,12.700852,0,0.290019322,0.131124968,-0.372717684,12.4294623,17.4484187,0.324189278,0.182702619,-0.370135414,1554,1537,1550,1441,2000,1,1,27.967748,55.7753369,1.03261558,0.78614181,1.30005775,0.961385976,41.0199899
18.305,FLIGHT,28.153817,55.9101388,1.024578,0.927393418,0.0532981641,0.322246383,-0.182367823,17.1847671,12.6949792,0.00985017843,0.333673998,0.252284469,-0.369123396,28.2755715,55.9332774,1.19499922,17.1842332,12.6706339,0,0.290574074,0.131183176,-0.372419246,12.442318,17.4057294,0.327520309,0.178990986,-0.363665473,1555,1537,1549,1442,2000,1,1,28.1393727,55.9030471,1.0335719,0.793031053,1.27308629,0.958246157,41.1046371
18.315,FLIGHT,28.3260659,56.0369214,1.02468588,0.926635447,0.0542996093,0.323056327,-0.184480109,17.2576035,12.6645281,0.0114048056,0.341463026,0.227875027,-0.36034873,28.4489904,56.0593294,1.19499922,17.255056,12.6404158,0,0.291128825,0.131241385,-0.372120807,12.4551736,17.3680468,0.32716559,0.173953125,-0.359344831,1555,1536,1549,1442,2000,1,1,28.3117245,56.0304702,1.03455275,0.821083956,1.27802465,0.979843405,41.1956228
18.32,FLIGHT,28.4124632,56.100198,1.02474513,0.925981934,0.0551636097,0.32370545,-0.186357761,17.2939713,12.6491487,0.0120350067,0.324647935,0.210800126,-0.371797789,28.5356999,56.1223554,1.19499922,17.2904674,12.6253067,0,0.291406201,0.131270489,-0.371971588,12.4616014,17.3534414,0.330658361,0.1744477,-0.364855556,1555,1536,1548,1442,2000,1,1,28.3981724,56.0940729,1.03505058,0.755408326,1.17478488,0.979167161,41.2434761
18.33,FLIGHT,28.5858022,56.2265195,1.02487079,0.925282443,0.0561182525,0.324336532,-0.188438204,17.3665358,12.6181482,0.0129455799,0.333614629,0.193150124,-0.364306787,28.7091188,56.2484074,1.19499922,17.3612903,12.5950886,0,0.291960953,0.131328697,-0.371673149,12.474457,17.328533,0.330770626,0.171513484,-0.361194975,1555,1536,1548,1442,2000,1,1,28.5716112,56.2210575,1.03605701,0.78490023,1.18442061,0.987687654,41.3447607
18.34,FLIGHT,28.7598652,56.3525291,1.02500248,0.924671367,0.0569803111,0.324850488,-0.190284701,17.438865,12.5868269,0.0134166714,0.333602683,0.177403434,-0.357592489,28.8825377,56.3744594,1.19499922,17.4321131,12.5648705,0,0.292515705,0.131386906,-0.37137471,12.4873126,18.3162654,0.304101836,-0.096292945,-0.363803584,1552,1476,1564,1442,2000,1,1,28.7523891,56.3621169,1.02834198,0.831604988,1.22380376,0.986400301,42.3584636
18.35,FLIGHT,28.9346504,56.4782232,1.02513649,0.923730111,0.0583907623,0.325917017,-0.192591014,17.5109542,12.5551422,0.0134099661,0.345388999,0.165296559,-0.368227391,29.0559567,56.5005114,1.19499922,17.502936,12.5346524,0,0.293070457,0.131445114,-0.371076272,12.5001683,18.2920619,0.299597962,-0.100545742,-0.36800468,1552,1475,1563,1441,2000,1,1,28.9272718,56.4880823,1.02822854,0.776014915,1.20771316,0.935862836,42.4761581
18.36,FLIGHT,29.1101611,56.6035953,1.02527545,0.922978491,0.0595658189,0.326597156,-0.194671303,17.5841852,12.5224189,0.0145680476,0.328895938,0.0923691543,-0.370937646,29.2293756,56.6265634,1.19499922,17.5737588,12.5044343,0,0.293625209,0.131503322,-0.370777833,12.5130239,18.2706802,0.301244226,-0.095974573,-0.368201341,1552,1476,1563,1441,2000,1,1,29.102879,56.6137379,1.02812333,0.765222332,1.22524004,0.850264166,42.6018863
18.37,FLIGHT,29.286417,56.7286318,1.02544223,0.922447681,0.0604325248,0.326811606,-0.196551161,17.6597473,12.4880579,0.0186343126,0.326639796,0.00901883357,-0.369378317,29.4056591,56.7513327,1.19499922,17.6447489,12.4725147,0,0.294180017,0.131553128,-0.370476064,12.526097,18.2310775,0.302242781,-0.0809938262,-0.366223392,1552,1479,1562,1441,2000,1,1,29.2792318,56.7390725,1.0280497,0.788307039,1.26846182,0.861393911,42.7431037
18.38,FLIGHT,29.463434,56.8533205,1.02565723,0.92192327,0.0613500269,0.326565883,-0.199119014,17.7361102,12.4530011,0.0239644274,0.29952984,-0.087380205,-0.364294166,29.5843733,56.8750138,1.19499922,17.7158808,12.4391514,0,0.294734875,0.131595804,-0.37017147,12.5393546,18.1703638,0.308342384,-0.0563598291,-0.361893507,1553,1484,1561,1442,2000,1,1,29.4563475,56.8640724,1.02802902,0.764609503,1.22510092,0.889747544,42.9021609
18.39,FLIGHT,29.6412156,56.9776556,1.02592865,0.921577176,0.0620643485,0.326001839,-0.201410838,17.8124413,12.4175695,0.0297793753,0.299437219,-0.129468731,-0.366810028,29.7630874,56.9986949,1.19499922,17.7870127,12.405788,0,0.295289733,0.131638479,-0.369866875,12.5526122,18.1075054,0.310399571,-0.0312882028,-0.361944047,1553,1490,1560,1442,2000,1,1,29.6342262,56.9887313,1.02806872,0.754598415,1.2192804,0.875819747,44.1860631
18.4,FLIGHT,29.8197572,57.1016352,1.02625715,0.921336415,0.0626028647,0.325445752,-0.203236697,17.8882096,12.381899,0.0354388399,0.2894199,-0.15758285,-0.368818171,29.9418015,57.1223759,1.19499922,17.8581447,12.3724247,0,0.29584459,0.131681155,-0.369562281,12.5658699,18.0542608,0.315400296,-0.0023405077,-0.361776718,1553,1499,1560,1442,2000,1,1,29.8128642,57.1130466,1.02816996,0.763046818,1.26660862,0.96053989,44.3699707
18.41,FLIGHT,29.9990523,57.2252586,1.0266412,0.920964175,0.0634324241,0.324653399,-0.205916211,17.963216,12.3462772,0.0407536577,0.301152897,-0.129399545,-0.365988485,30.1205156,57.246057,1.19499922,17.9292766,12.3390613,0,0.296399448,0.131723831,-0.369257686,12.5791275,17.995648,0.315915979,0.0167182055,-0.359940099,1553,1506,1559,1442,2000,1,1,29.9922574,57.2370184,1.02833089,0.722419804,1.20996541,0.978769847,44.5578879
18.42,FLIGHT,30.1790946,57.3485244,1.02707936,0.920683549,0.064023921,0.324208215,-0.207681905,18.0376812,12.3104746,0.0462271004,0.313318374,-0.086711545,-0.361109221,30.2992298,57.3697381,1.19499922,18.0004085,12.305698,0,0.296954305,0.131766507,-0.368953092,12.5923851,17.947689,0.316808343,0.0369707097,-0.357053409,1554,1512,1558,1442,2000,1,1,30.1723984,57.3606469,1.02854955,0.733394882,1.2602632,0.96099167,44.7445858
