t,mode,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,ref_p_x,ref_p_y,ref_p_z,ref_v_x,ref_v_y,ref_v_z,ref_w_x,ref_w_y,ref_w_z,ref_thrust,cmd_thrust,cmd_w_x,cmd_w_y,cmd_w_z,rc_a,rc_e,rc_t,rc_r,rc_aux1,has_reference,in_trajectory,est_p_x,est_p_y,est_p_z,ahrs_tilt_err_deg,ahrs_yaw_err_deg,ahrs_acc_weight,msp_tilt_err_deg
30.41,FLIGHT,63.7460318,69.3250935,1.18552625,0.591647866,0.403743322,0.448337988,-0.534730942,48.9892171,4.11459165,0.00102766791,0.677207187,0.00947278313,-0.193854246,63.7742772,69.2898216,1.19499922,48.9653565,4.08419914,0,0.685260679,0.00478020637,-0.19351863,36.0947355,36.9928383,0.691136074,0.00951966953,-0.192859154,1586,1504,1803,1461,2000,1,1,63.7460318,69.3250935,1.18552625,nan,nan,nan,nan
30.42,FLIGHT,64.2361053,69.3643235,1.18554111,0.589731381,0.405335764,0.446953463,-0.536798304,49.0218474,3.76710141,0.00171295535,0.688844567,0.0234908959,-0.199987062,64.2640978,69.3301203,1.19499922,48.9983243,3.73841862,0,0.685316917,0.00476011441,-0.193499167,36.1008412,36.9513516,0.688214725,0.00452287889,-0.196222662,1586,1502,1803,1461,2000,1,1,64.2361053,69.3643235,1.18554111,nan,nan,nan,nan
30.43,FLIGHT,64.7264911,69.4000849,1.18555996,0.587783266,0.406932072,0.445558676,-0.538882721,49.0519736,3.41930809,0.00230750322,0.690822984,0.0264835395,-0.198988658,64.7539183,69.3704191,1.19499922,49.0312921,3.39263807,0,0.685373156,0.00474002245,-0.193479704,36.1069469,36.9687977,0.689729377,0.0049186734,-0.195576444,1586,1502,1803,1461,2000,1,1,64.7264911,69.4000849,1.18555996,nan,nan,nan,nan
30.44,FLIGHT,65.2171643,69.432376,1.18558198,0.585847948,0.40851268,0.444138098,-0.540962958,49.0795669,3.07161454,0.00271826374,0.681022597,0.0154652763,-0.190356629,65.2437389,69.410718,1.19499922,49.0642599,3.04685749,0,0.685429394,0.00471993048,-0.193460241,36.1130525,36.9584486,0.691795274,0.00655819371,-0.190891324,1586,1503,1803,1461,2000,1,1,65.2171643,69.432376,1.18558198,nan,nan,nan,nan
30.45,FLIGHT,65.7081002,69.4611953,1.18560709,0.583922002,0.410094574,0.442704174,-0.543019843,49.1046849,2.72429194,0.00297293734,0.670109274,0.00421261569,-0.192970135,65.7337532,69.4481928,1.19499922,49.0952198,2.70088817,0,0.685485426,0.00469988853,-0.193440836,36.1191392,36.9345461,0.694407858,0.00827090104,-0.191813658,1586,1503,1803,1461,2000,1,1,65.7081002,69.4611953,1.18560709,nan,nan,nan,nan
30.46,FLIGHT,66.1992743,69.4865407,1.18563533,0.581995214,0.411680346,0.441272632,-0.54504984,49.1273357,2.37739872,0.00307183464,0.657122649,-0.00498716783,-0.194889478,66.2253479,69.4626276,1.19499922,49.1097979,2.35337883,0,0.685539772,0.00468025454,-0.1934219,36.1250708,36.9691782,0.70006726,0.0118106957,-0.192641627,1587,1504,1803,1461,2000,1,1,66.1992743,69.4865407,1.18563533,nan,nan,nan,nan
30.47,FLIGHT,66.690662,69.5084106,1.18566637,0.580036866,0.413255892,0.439861965,-0.547081579,49.1475894,2.03065927,0.00311705887,0.654230732,-0.00357148522,-0.190512924,66.7169426,69.4770624,1.19499922,49.124376,2.00586942,0,0.685594119,0.00466062054,-0.193402965,36.1310024,36.9374973,0.700240768,0.00858037124,-0.190467973,1587,1503,1803,1461,2000,1,1,66.690662,69.5084106,1.18566637,nan,nan,nan,nan
30.48,FLIGHT,67.1822392,69.5268036,1.18569977,0.578077882,0.41486582,0.43842478,-0.549086538,49.1654813,1.6836277,0.003214328,0.669832028,0.0106070144,-0.193835136,67.2085373,69.4914973,1.19499922,49.138954,1.65836004,0,0.685648465,0.00464098655,-0.193384029,36.1369341,36.9788261,0.700267744,0.0069390547,-0.192783982,1587,1503,1803,1461,2000,1,1,67.1822392,69.5268036,1.18569977,nan,nan,nan,nan
30.49,FLIGHT,67.6739812,69.5417178,1.18573506,0.576054886,0.4164653,0.436995657,-0.551137204,49.1809197,1.33599258,0.00335682081,0.689700364,0.0237791415,-0.201067667,67.7001319,69.5059321,1.19499922,49.1535321,1.31085069,0,0.685702811,0.00462135255,-0.193365094,36.1428657,36.9818725,0.696066472,0.00306445676,-0.196762333,1586,1501,1803,1461,2000,1,1,67.6739812,69.5417178,1.18573506,nan,nan,nan,nan
30.5,FLIGHT,68.165863,69.5531514,1.18577172,0.574039675,0.41806792,0.435535743,-0.553178347,49.1939001,0.987639797,0.00357914633,0.717992391,0.0351974483,-0.199765301,68.1917266,69.5203669,1.19499922,49.1681102,0.963341313,0,0.685757157,0.00460171856,-0.193346158,36.1487973,36.9600511,0.68879264,-0.00142165359,-0.196441116,1586,1499,1803,1461,2000,1,1,68.165863,69.5531514,1.18577172,nan,nan,nan,nan
30.51,FLIGHT,68.65786,69.561103,1.18580948,0.572001883,0.419691358,0.434040498,-0.555231353,49.2042858,0.638851504,0.00375497047,0.730206492,0.0280319534,-0.186110085,68.6833214,69.5348018,1.19499922,49.1826882,0.615831899,0,0.685811503,0.00458208457,-0.193327222,36.1547289,36.9850924,0.685513532,-0.000295175983,-0.189668046,1586,1500,1803,1462,2000,1,1,68.65786,69.561103,1.18580948,nan,nan,nan,nan
30.52,FLIGHT,69.1499465,69.5655708,1.18584792,0.569987472,0.421301294,0.432512302,-0.557272473,49.2120616,0.289873835,0.00389153872,0.725761118,0.0102877543,-0.187625317,69.1749161,69.5492366,1.19499922,49.1972663,0.268322519,0,0.68586585,0.00456245057,-0.193308287,36.1606605,36.9387224,0.682771081,0.000669941136,-0.190011185,1585,1500,1803,1462,2000,1,1,69.1499465,69.5655708,1.18584792,nan,nan,nan,nan
30.53,FLIGHT,69.6420971,69.5665537,1.18588713,0.568000306,0.422922694,0.430949509,-0.559280402,49.2172758,-0.0589399321,0.0039703603,0.71390372,-0.00734662979,-0.175256009,69.6667695,69.546807,1.19499922,49.1998313,-0.0796654548,0,0.685918991,0.00454310909,-0.193289687,36.166481,36.9702978,0.6863873,0.0060762324,-0.183896572,1586,1502,1803,1462,2000,1,1,69.6420971,69.5665537,1.18588713,nan,nan,nan,nan
30.54,FLIGHT,70.1342868,69.5640507,1.185927,0.566014173,0.424539781,0.429353926,-0.561292381,49.2199471,-0.407653641,0.00403921276,0.698853113,-0.0210397317,-0.1744175,70.1587625,69.5352859,1.19499922,49.19592,-0.427911493,0,0.685971483,0.00452392531,-0.193271268,36.1722415,36.9622959,0.687665064,0.00903790715,-0.183456487,1586,1503,1803,1462,2000,1,1,70.1342868,69.5640507,1.185927,nan,nan,nan,nan
30.55,FLIGHT,70.6264895,69.5580601,1.18596779,0.564037333,0.426083826,0.427774099,-0.563314992,49.2200194,-0.75635484,0.00415781345,0.66780589,-0.0256554048,-0.192883138,70.6507555,69.5237648,1.19499922,49.1920087,-0.776157566,0,0.686023975,0.00450474152,-0.193252849,36.178002,36.9454902,0.694180469,0.0119563834,-0.192307829,1586,1504,1803,1461,2000,1,1,70.6264895,69.5580601,1.18596779,nan,nan,nan,nan
30.56,FLIGHT,71.1186799,69.5485814,1.18601031,0.562046125,0.42756513,0.42624402,-0.565339056,49.2177152,-1.1050078,0.00441374296,0.662420162,-0.00648499735,-0.187144882,71.1427484,69.5122436,1.19499922,49.1880974,-1.12440357,0,0.686076467,0.00448555774,-0.19323443,36.1837625,36.9764891,0.697904693,0.0111437468,-0.189832423,1587,1504,1803,1462,2000,1,1,71.1186799,69.5485814,1.18601031,nan,nan,nan,nan
30.57,FLIGHT,71.6108342,69.5356153,1.18605514,0.560021955,0.429093187,0.424708105,-0.567342464,49.2130211,-1.45366551,0.00469320129,0.678448661,0.0162081942,-0.198145476,71.6347414,69.5007225,1.19499922,49.1841861,-1.47264961,0,0.686128959,0.00446637395,-0.193216011,36.189523,36.9369617,0.692361443,0.00511256386,-0.195724984,1586,1502,1803,1461,2000,1,1,71.6108342,69.5356153,1.18605514,nan,nan,nan,nan
30.58,FLIGHT,72.1029276,69.5191618,1.18610214,0.557979829,0.430667671,0.423128707,-0.569338183,49.2058292,-1.80235346,0.00490608229,0.697544225,0.0251534073,-0.182139984,72.1267344,69.4892013,1.19499922,49.1802748,-1.82089568,0,0.686181451,0.00444719017,-0.193197593,36.1952835,36.9713061,0.68826912,0.00473020896,-0.188238268,1586,1502,1803,1462,2000,1,1,72.1029276,69.5191618,1.18610214,nan,nan,nan,nan
30.59,FLIGHT,72.5949345,69.4992209,1.18615133,0.555904569,0.432265638,0.421525122,-0.571343242,49.1960829,-2.15097593,0.005047666,0.713443832,0.0217563331,-0.185904046,72.6187274,69.4776802,1.19499922,49.1763635,-2.16914172,0,0.686233943,0.00442800638,-0.193179174,36.201044,36.9623343,0.680989474,0.00468095473,-0.190182883,1585,1502,1803,1462,2000,1,1,72.5949345,69.4992209,1.18615133,nan,nan,nan,nan
30.6,FLIGHT,73.086829,69.4757919,1.18620282,0.553819513,0.433857228,0.419920735,-0.573339715,49.1837029,-2.49962543,0.0051464666,0.713522139,0.00319080848,-0.192343704,73.1105333,69.4612169,1.19499922,49.1689256,-2.51733799,0,0.686286089,0.00440890681,-0.193160851,36.2067725,36.9479773,0.678076893,0.00830679336,-0.193095346,1585,1503,1803,1461,2000,1,1,73.086829,69.4757919,1.18620282,nan,nan,nan,nan
30.61,FLIGHT,73.578585,69.448874,1.18625649,0.551766761,0.435390646,0.418315213,-0.575326698,49.1687249,-2.84844521,0.00530168596,0.705812658,-0.0212572579,-0.18826531,73.6015434,69.423722,1.19499922,49.1464799,-2.86532264,0,0.686336765,0.00439016563,-0.193142938,36.2123649,36.9706922,0.679479857,0.0158067331,-0.190779536,1585,1506,1803,1461,2000,1,1,73.578585,69.448874,1.18625649,nan,nan,nan,nan
30.62,FLIGHT,74.0701771,69.4184676,1.18631268,0.549730591,0.436857634,0.416728417,-0.57731197,49.1511995,-3.19728056,0.00558782583,0.692777186,-0.0307733342,-0.195594738,74.0925535,69.3862272,1.19499922,49.1240342,-3.21330733,0,0.686387441,0.00437142444,-0.193125025,36.2179572,36.9239271,0.680200059,0.0178353348,-0.194023655,1585,1506,1802,1461,2000,1,1,74.0701771,69.4184676,1.18631268,nan,nan,nan,nan
30.63,FLIGHT,74.5615804,69.3845738,1.18637215,0.547683242,0.438288207,0.415184424,-0.579282667,49.1311832,-3.54611482,0.00604076576,0.680987389,-0.017667509,-0.196235736,74.5835635,69.3487323,1.19499922,49.1015885,-3.56129198,0,0.686438117,0.00435268325,-0.193107112,36.2235496,36.9616291,0.686563304,0.0196468486,-0.194465548,1586,1507,1803,1461,2000,1,1,74.5615804,69.3845738,1.18637215,nan,nan,nan,nan
30.64,FLIGHT,75.0527705,69.3471955,1.18643528,0.545637502,0.439744913,0.413688348,-0.581176462,49.1087084,-3.89474597,0.006535132,0.66957488,0.0104272642,-0.189424144,75.0745735,69.3112374,1.19499922,49.0791428,-3.9092766,0,0.686488793,0.00433394207,-0.193089199,36.229142,36.9520178,0.690981242,0.0130840892,-0.191637449,1586,1505,1803,1461,2000,1,1,75.0527705,69.3471955,1.18643528,nan,nan,nan,nan
30.65,FLIGHT,75.5437235,69.3063373,1.18650067,0.543559932,0.441208796,0.412224922,-0.583050608,49.0838767,-4.2429022,0.00683704733,0.667420504,0.0306704792,-0.196038002,75.5655836,69.2737426,1.19499922,49.0566971,-4.25726129,0,0.686539469,0.00431520088,-0.193071285,36.2347343,36.938096,0.693290516,0.00737317563,-0.195025302,1586,1503,1803,1461,2000,1,1,75.5437235,69.3063373,1.18650067,nan,nan,nan,nan
30.66,FLIGHT,76.0344158,69.262001,1.18656727,0.541441348,0.442675668,0.410738269,-0.584956061,49.0566664,-4.59074383,0.00695659753,0.6707661,0.0371424567,-0.204256758,76.0565936,69.2362477,1.19499922,49.0342514,-4.60524594,0,0.686590145,0.0042964597,-0.193053372,36.2403267,36.9621738,0.694236683,0.00609889975,-0.198941646,1586,1502,1803,1460,2000,1,1,76.0344158,69.262001,1.18656727,nan,nan,nan,nan
30.67,FLIGHT,76.5248228,69.2141867,1.18663464,0.539329648,0.444148876,0.40916977,-0.586886195,49.0270153,-4.93828177,0.00688998173,0.673619871,0.0174410311,-0.19151465,76.5476036,69.1987528,1.19499922,49.0118057,-4.95323056,0,0.686640821,0.00427771851,-0.193035459,36.2459191,36.9183493,0.690943648,0.00732674024,-0.19216914,1586,1503,1802,1461,2000,1,1,76.5248228,69.2141867,1.18663464,nan,nan,nan,nan
30.68,FLIGHT,77.0149195,69.162895,1.18670275,0.53722467,0.445585897,0.407525586,-0.588868202,48.9949104,-5.28561608,0.00678926315,0.685131977,-0.0198959405,-0.194718267,77.036885,69.1423174,1.19499922,48.9758219,-5.30029275,0,0.686690197,0.00425929534,-0.193017908,36.2513907,36.9614095,0.68961724,0.0204202956,-0.193127867,1586,1507,1803,1461,2000,1,1,77.0149195,69.162895,1.18670275,nan,nan,nan,nan
30.69,FLIGHT,77.5046803,69.1081287,1.18677245,0.535130019,0.447007428,0.405851061,-0.590851198,48.9602673,-5.63256045,0.00685578897,0.688223169,-0.0351952786,-0.200075063,77.5255296,69.0789056,1.19499922,48.9348517,-5.6470152,0,0.686739094,0.00424098928,-0.19300049,36.2568179,36.9525123,0.686915322,0.0265784371,-0.195426102,1586,1509,1803,1461,2000,1,1,77.5046803,69.1081287,1.18677245,nan,nan,nan,nan
30.7,FLIGHT,77.99408,69.0498913,1.18684461,0.533023442,0.448412215,0.404212054,-0.592811193,48.9231021,-5.97947418,0.00713845406,0.694746119,-0.03520362,-0.19500313,78.0141742,69.0154938,1.19499922,48.8938814,-5.99373762,0,0.686787992,0.00422268323,-0.192983073,36.2622451,36.9486944,0.685457975,0.0295485109,-0.19289818,1586,1510,1803,1461,2000,1,1,77.99408,69.0498913,1.18684461,nan,nan,nan,nan
30.71,FLIGHT,78.4830934,68.9881842,1.18692037,0.530925794,0.4498317,0.402607333,-0.594707137,48.8833894,-6.32654082,0.00768725264,0.699281014,-0.0090767697,-0.195291079,78.5028187,68.9520821,1.19499922,48.8529111,-6.34046001,0,0.686836889,0.00420437719,-0.192965655,36.2676723,36.9742805,0.686420507,0.0272325286,-0.193665841,1586,1509,1803,1461,2000,1,1,78.4830934,68.9881842,1.18692037,nan,nan,nan,nan
30.72,FLIGHT,78.971696,68.923009,1.18700064,0.528793348,0.451292392,0.401073091,-0.59653428,48.8412109,-6.67348402,0.00825897551,0.706330282,0.0244082006,-0.188872243,78.9914633,68.8886703,1.19499922,48.8119409,-6.68718246,0,0.686885787,0.00418607113,-0.192948237,36.2730995,36.929241,0.684179921,0.0166238592,-0.191173838,1586,1506,1803,1461,2000,1,1,78.971696,68.923009,1.18700064,nan,nan,nan,nan
30.73,FLIGHT,79.4598638,68.8543686,1.18708453,0.526621362,0.452809941,0.399539782,-0.598331899,48.7966091,-7.02002043,0.00862192127,0.712773942,0.0429876059,-0.188644563,79.4801079,68.8252585,1.19499922,48.7709706,-7.03390488,0,0.686934684,0.00416776509,-0.192930819,36.2785267,36.9706507,0.685018844,0.0122260552,-0.191521944,1586,1504,1803,1461,2000,1,1,79.4598638,68.8543686,1.18708453,nan,nan,nan,nan
30.74,FLIGHT,79.9475727,68.7822653,1.18717087,0.524376135,0.454394547,0.397958712,-0.600153421,48.7495512,-7.365992,0.00873670753,0.716270946,0.0506854174,-0.197036048,79.9687524,68.7618467,1.19499922,48.7300004,-7.38062726,0,0.686983582,0.00414945904,-0.192913401,36.2839539,36.9587452,0.68086388,0.00605247363,-0.195860405,1585,1502,1803,1461,2000,1,1,79.9475727,68.7822653,1.18717087,nan,nan,nan,nan
30.75,FLIGHT,80.4347968,68.7067011,1.18725855,0.522066162,0.455992038,0.396367989,-0.602005482,48.6998187,-7.71187361,0.00873937522,0.701681175,0.0470326957,-0.193316036,80.4563806,68.6914377,1.19499922,48.6840208,-7.72673564,0,0.687032007,0.00413126908,-0.192896115,36.2893371,36.9551966,0.681028254,0.00255469701,-0.19384749,1585,1501,1803,1461,2000,1,1,80.4347968,68.7067011,1.18725855,nan,nan,nan,nan
30.76,FLIGHT,80.9215093,68.6276776,1.18734632,0.519796536,0.457557415,0.394769086,-0.603829564,48.6474102,-8.05779045,0.00867570847,0.677077952,0.0324736498,-0.195094491,80.94128,68.6022405,1.19499922,48.6245909,-8.07119529,0,0.687079164,0.00411339084,-0.192879182,36.2946021,36.9735727,0.685022018,0.00312324274,-0.194441548,1586,1501,1803,1461,2000,1,1,80.9215093,68.6276776,1.18734632,nan,nan,nan,nan
30.77,FLIGHT,81.4076841,68.5451972,1.18743307,0.517593656,0.459031785,0.393193384,-0.605628261,48.5924837,-8.40349748,0.00854893496,0.657518131,0.0143931902,-0.177918505,81.4261794,68.5130433,1.19499922,48.565161,-8.41565491,0,0.68712632,0.0040955126,-0.192862249,36.2998671,36.9251922,0.687383227,0.00166146665,-0.185623177,1586,1501,1803,1462,2000,1,1,81.4076841,68.5451972,1.18743307,nan,nan,nan,nan
30.78,FLIGHT,81.8932968,68.4592636,1.18751799,0.515456334,0.460447328,0.391601778,-0.607405197,48.5352461,-8.74888198,0.00840511191,0.67149441,-0.000379789115,-0.190994584,81.9110787,68.4238462,1.19499922,48.5057311,-8.76011449,0,0.687173477,0.00407763437,-0.192845316,36.3051321,36.9702601,0.688353862,0.00714434227,-0.192257007,1586,1503,1803,1461,2000,1,1,81.8932968,68.4592636,1.18751799,nan,nan,nan,nan
30.79,FLIGHT,82.3783242,68.3698812,1.18760062,0.513282891,0.461829194,0.389984952,-0.609234114,48.4756309,-9.09379816,0.00826721776,0.695606944,-0.00646993578,-0.194575385,82.395978,68.334649,1.19499922,48.4463012,-9.10457411,0,0.687220634,0.00405975613,-0.192828383,36.3103971,36.956909,0.682927052,0.00796269828,-0.194190673,1585,1503,1803,1461,2000,1,1,82.3783242,68.3698812,1.18760062,nan,nan,nan,nan
30.8,FLIGHT,82.8627422,68.2770545,1.18768109,0.511083198,0.463251267,0.388299172,-0.611077721,48.4136044,-9.43806972,0.00811699631,0.719793906,-0.000337294647,-0.192696131,82.8808774,68.2454518,1.19499922,48.3868713,-9.44903376,0,0.687267791,0.00404187789,-0.19281145,36.3156621,36.9525251,0.675956278,0.00657696221,-0.19348545,1585,1503,1803,1461,2000,1,1,82.8627422,68.2770545,1.18768109,nan,nan,nan,nan
30.81,FLIGHT,83.3465256,68.1807877,1.18775979,0.508829476,0.464701567,0.386603741,-0.612929495,48.3490132,-9.78158104,0.00788994486,0.713798656,0.0107569208,-0.190146996,83.3657767,68.1562546,1.19499922,48.3274414,-9.79349335,0,0.687314947,0.00402399965,-0.192794517,36.3209271,36.972632,0.674887323,0.0040202231,-0.192251405,1585,1502,1803,1461,2000,1,1,83.3465256,68.1807877,1.18775979,nan,nan,nan,nan
30.82,FLIGHT,83.8296477,68.0810838,1.18783705,0.506611002,0.466134913,0.384961043,-0.61471012,48.2818347,-10.1246444,0.00761131814,0.686975202,0.0184798103,-0.192549707,83.8506761,68.0670574,1.19499922,48.2680115,-10.137953,0,0.687362104,0.00400612141,-0.192777584,36.3261921,36.9280504,0.677874897,-0.00173600726,-0.19324683,1585,1499,1803,1461,2000,1,1,83.8296477,68.0810838,1.18783705,nan,nan,nan,nan
30.83,FLIGHT,84.312084,67.9779474,1.18791231,0.504389255,0.467516944,0.383391275,-0.616466152,48.2122418,-10.4673189,0.0072551166,0.669158854,0.0193880525,-0.199922544,84.33142,67.957092,1.19499922,48.1936914,-10.4797658,0,0.687407878,0.00398858468,-0.192761036,36.3313278,36.976219,0.685437239,-0.00111334987,-0.196707916,1586,1500,1803,1461,2000,1,1,84.312084,67.9779474,1.18791231,nan,nan,nan,nan
30.84,FLIGHT,84.7938107,67.8713832,1.18798464,0.502181194,0.468891009,0.381803333,-0.618208286,48.1402441,-10.8097404,0.00687118436,0.664664809,0.0156155445,-0.197545757,84.8112013,67.8423154,1.19499922,48.1159218,-10.8209654,0,0.687453331,0.00397112707,-0.192744578,36.3364335,36.9600839,0.686757405,-0.00330187482,-0.195438872,1586,1499,1803,1461,2000,1,1,84.7938107,67.8713832,1.18798464,nan,nan,nan,nan
30.85,FLIGHT,85.2748044,67.7613967,1.18805326,-0.499962587,-0.470253086,-0.380184692,0.619966972,48.0658038,-11.1519731,0.00652605645,0.672442013,0.0117103282,-0.190684708,85.2909825,67.7275389,1.19499922,48.0381522,-11.162165,0,0.687498784,0.00395366945,-0.192728119,36.3415393,39.7075202,15.134388,-3.62531229,-1.61898347,1964,1282,1832,1360,2000,1,1,85.2748044,67.7613967,1.18805326,nan,nan,nan,nan
30.86,FLIGHT,85.7550409,67.6479935,1.18811783,-0.49775729,-0.471624933,-0.37852355,0.621713379,47.9888912,-11.4939127,0.00623261713,0.685168214,0.00918915029,-0.19098528,85.7707638,67.6127623,1.19499922,47.9603826,-11.5033646,0,0.687544237,0.00393621184,-0.192711661,36.3466451,34.8231725,0.244054917,0.539821572,-1.49846887,1545,1574,1779,1366,2000,1,1,85.7550409,67.6479935,1.18811783,nan,nan,nan,nan
30.87,FLIGHT,86.2345442,67.5313032,1.18813583,-0.494472579,-0.473600784,-0.37525769,0.624804635,47.9226583,-11.7986007,-0.00611936504,1.7873406,-0.31326727,-0.356898065,86.2505451,67.4979856,1.19499922,47.882613,-11.8445643,0,0.687589691,0.00391875422,-0.192695202,36.3517508,35.1404519,2.9241639,-1.15190298,-0.463981755,1694,1384,1783,1432,2000,1,1,86.2345442,67.5313032,1.18813583,nan,nan,nan,nan
30.88,FLIGHT,86.7134736,67.4120038,1.18790367,-0.48810281,-0.477073798,-0.367300805,0.631859444,47.8687185,-12.0249251,-0.0388455007,2.54676518,-0.393131105,-0.500608785,86.7303263,67.383209,1.19499922,47.8048433,-12.1857639,0,0.687635144,0.0039012966,-0.192678744,36.3568566,37.3222298,-0.115476464,0.12057116,-0.609670145,1473,1528,1807,1420,2000,1,1,86.7134736,67.4120038,1.18790367,nan,nan,nan,nan
30.89,FLIGHT,87.1918203,67.2906619,1.18731317,-0.482952846,-0.479619831,-0.362686746,0.636537265,47.8044668,-12.2263665,-0.0741723487,0.72348543,0.0502183618,-0.472002456,87.2101075,67.2684325,1.19499922,47.7270737,-12.5269635,0,0.687680597,0.00388383899,-0.192662285,36.3619624,39.4588118,0.30936742,0.0939642336,-0.389886675,1553,1524,1830,1439,2000,1,1,87.1918203,67.2906619,1.18731317,nan,nan,nan,nan
30.895,FLIGHT,87.430727,67.2291823,1.18690357,-0.482025776,-0.479468438,-0.363471282,0.636906427,47.7649507,-12.3454036,-0.0862518185,-0.480683499,0.240841839,-0.488415215,87.4499982,67.2110441,1.19499922,47.6881889,-12.6975633,0,0.687703324,0.00387511018,-0.192654056,36.3645153,39.5193322,0.557552695,0.0391808603,-0.316242295,1576,1512,1830,1447,2000,1,1,87.430727,67.2291823,1.18690357,nan,nan,nan,nan
30.905,FLIGHT,87.9079111,67.1042231,1.18595793,-0.483081402,-0.476367834,-0.36988701,0.634735887,47.681898,-12.6243089,-0.100627008,-1.5672674,0.355066103,-0.490354575,87.9242556,67.0747012,1.19499922,47.5949346,-13.0351393,0,0.687747356,0.00385800511,-0.192637994,36.3694878,40.0544704,1.03817792,-0.020753247,-0.302675191,1609,1493,1836,1448,2000,1,1,87.9079111,67.1042231,1.18595793,nan,nan,nan,nan
30.92,FLIGHT,88.6223063,66.9114851,1.18424521,-0.482262972,-0.474208205,-0.375561905,0.63364206,47.5800881,-13.0491276,-0.126362399,0.760520917,0.102913881,-0.442318748,88.6342076,66.8645874,1.19499922,47.4510328,-13.5405626,0,0.687813037,0.00383243903,-0.192614002,36.3769121,40.8506982,0.715869604,-0.0280213097,-0.286273179,1588,1491,1844,1450,2000,1,1,88.6223063,66.9114851,1.18424521,nan,nan,nan,nan
30.93,FLIGHT,89.0976995,66.7792858,1.18292227,-0.476676178,-0.477540975,-0.370626256,0.638255918,47.50178,-13.3667257,-0.135136131,2.40119148,-0.264606222,-0.421697062,89.1075089,66.7245116,1.19499922,47.3550982,-13.8775115,0,0.687856824,0.00381539498,-0.192598008,36.3818616,41.2680974,0.179227998,0.0642455387,-0.281864255,1537,1518,1849,1450,2000,1,1,89.0976995,66.7792858,1.18292227,nan,nan,nan,nan
30.94,FLIGHT,89.5721794,66.6437335,1.18157806,-0.469722477,-0.481823433,-0.362414732,0.644874046,47.4000675,-13.7095511,-0.133201263,2.24877946,-0.413409719,-0.414184066,89.5808102,66.5844358,1.19499922,47.2591637,-14.2144604,0,0.68790061,0.00379835093,-0.192582014,36.3868111,41.2724692,-0.0372416682,0.144443244,-0.273020586,1488,1532,1849,1451,2000,1,1,89.5721794,66.6437335,1.18157806,nan,nan,nan,nan
30.95,FLIGHT,90.0455426,66.5047337,1.18028077,-0.465531527,-0.483299593,-0.357659023,0.649447399,47.2826816,-14.054844,-0.12668618,0.657161612,-0.367916853,-0.398402173,90.0541115,66.4443599,1.19499922,47.1632292,-14.5514093,0,0.687944397,0.00378130688,-0.19256602,36.3917606,41.1922886,0.224326177,0.192594391,-0.250183293,1543,1539,1848,1454,2000,1,1,90.0455426,66.5047337,1.18028077,nan,nan,nan,nan
30.96,FLIGHT,90.5176778,66.3621864,1.17909361,-0.465027515,-0.481523413,-0.35859667,0.650609746,47.1574609,-14.4195553,-0.111991105,-0.632482864,-0.148200874,-0.395356337,90.5274128,66.3042841,1.19499922,47.0672946,-14.8883581,0,0.687988184,0.00376426283,-0.192550026,36.3967101,41.0312989,0.615153062,0.182756514,-0.234519144,1580,1537,1846,1456,2000,1,1,90.5176778,66.3621864,1.17909361,nan,nan,nan,nan
30.97,FLIGHT,90.9885915,66.2159578,1.17806515,-0.465529583,-0.479257141,-0.36203305,0.65002067,47.0384125,-14.7910329,-0.0953074248,-0.556292733,0.145862518,-0.352409086,91.0007142,66.1642083,1.19499922,46.9713601,-15.225307,0,0.688031971,0.00374721877,-0.192534032,36.4016596,40.8051947,0.756463555,0.118033817,-0.210555915,1591,1528,1844,1459,2000,1,1,90.9885915,66.2159578,1.17806515,nan,nan,nan,nan
30.98,FLIGHT,91.4583534,66.065995,1.17719572,-0.463963358,-0.479386158,-0.363218764,0.650383766,46.9248748,-15.1663558,-0.0797532215,0.606254283,0.229504988,-0.332121456,91.4670262,66.0018562,1.19499922,46.859409,-15.5575838,0,0.688074303,0.00373053784,-0.192518444,36.4064722,40.6706403,0.554557007,0.0848701803,-0.206791737,1575,1522,1842,1459,2000,1,1,91.4583534,66.065995,1.17719572,nan,nan,nan,nan
30.99,FLIGHT,91.9269705,65.912291,1.17647144,-0.459859509,-0.482083371,-0.360886261,0.652599389,46.8085796,-15.5385448,-0.0662492605,1.46106024,0.190469403,-0.311678392,91.9325007,65.8368349,1.19499922,46.7455388,-15.8893007,0,0.68811646,0.00371390043,-0.192502904,36.4112684,40.46803,0.293946015,0.0727537363,-0.202671008,1551,1520,1840,1460,2000,1,1,91.9269705,65.912291,1.17647144,nan,nan,nan,nan
31,FLIGHT,92.3943701,65.7548737,1.17588055,-0.455334089,-0.485186412,-0.357483732,0.655339907,46.6820608,-15.9089703,-0.0528606433,1.17783083,0.118145658,-0.281422998,92.3979753,65.6718136,1.19499922,46.6316686,-16.2210176,0,0.688158617,0.00369726301,-0.192487365,36.4160646,40.2226403,0.272890742,0.0790756755,-0.185426866,1549,1521,1838,1462,2000,1,1,92.3943701,65.7548737,1.17588055,nan,nan,nan,nan
